sample,Hash,nReads
CI_Ba_50_Jul_B_r1,278a747a2de1a8b4e956b160a8f36f05c9fc1857,3
CI_Ac_15_Jul_C_r1,278a747a2de1a8b4e956b160a8f36f05c9fc1857,10
CI_Ac_3_Jul_A_r1,390d71bc22f03134f0353563ed8cdf2778252ed9,24
CI_Ac_3_Jul_A_r1,3514ecb88636ed996fe725377c85dd200a350c9e,22
PG_Al_15_Jul_B_r1,d00b82cb7801e6a2db0ca38579edbd1bed95f501,21
PG_Al_15_Jul_B_r1,8fa5dd6ac4007ed28056c2b3d7c084b012a2dde0,13
PG_Al_15_Jul_B_r1,570fd9b8cf55e566275dabb519352b7760dc7cea,13
PG_Al_15_Jul_B_r1,6bb11f172a4f4dbf966d74eab7fe830f21fcf84c,24
PG_Al_15_Jul_B_r1,388aaf8f34dff86fb18d5489ea6acbc5d221e4e0,10
PG_Al_15_Jul_C_r1,388aaf8f34dff86fb18d5489ea6acbc5d221e4e0,3
CI_Ac_15_Jul_B_r1,388aaf8f34dff86fb18d5489ea6acbc5d221e4e0,3
PG_Ac_3_Jul_A_r1,237b10c5a4e852622e815af2fe3f7263bd1d59cb,13
PG_Ac_3_Jul_C_r1,4d2baf5efce5251604fef3a28456f146b1d2eb96,27
PG_Ac_3_Jul_C_r1,48342221420920eecf2dd53c92180fed5e985197,22
CI_Eg_0_Jul_A_r1,6b05781dc9cd9a2edd7f1999a99ba20917a2e7af,18
PG_Ac_1_Jul_B_r1,89af80ac66ee73eafd4b1db5200619fecdd1d896,13
CI_Ba_50_Jul_C_r1,c370a87d0f0e21b1c969f66de4f55fcc4b74e032,13
CI_Ba_50_Jul_C_r1,e54c6d8b3cb848d99f227887d9133322120bb98f,13
PG_Al_15_Jul_C_r1,f32b869bfdf6d4d780f2b40f9aa0c1d225e75d45,13
PG_Al_15_Jul_C_r1,a4c55e59b5e506a97053146f42fb9ccd46b878d4,26
PG_Al_15_Jul_C_r1,f480326f0c6c82489d3b525d63ed3f6d1313807f,29
PG_Eg_0_Jul_C_r1,d81eab9d435bbbec88152e179f44e192536e99a0,4
PG_Ba_50_Jul_A_r1,d81eab9d435bbbec88152e179f44e192536e99a0,18
CI_Al_6_Jul_C_r1,9dbdee35ecf1b31f96c1f5636d32819b837de5cd,18
CI_Ac_15_Jul_B_r1,422f269f44387b5d781d2d81c41c29db317fadc7,19
PG_Al_15_Jul_A_r1,dd2cb37cf516452dad4e3aca8c84b84f90857c39,19
PG_Ac_6_Jul_A_r1,2aec0d5a1fbe9ed85ebd92b7ef623acd0e1c1baa,25
CI_Ac_3_Jul_C_r1,6f4f3cec2b774eb364c79581b2c18f7b91d2761a,14
PG_Al_15_Jul_B_r1,6f4f3cec2b774eb364c79581b2c18f7b91d2761a,10
CI_Ac_1_Jul_B_r1,6f4f3cec2b774eb364c79581b2c18f7b91d2761a,13
CI_Ac_3_Jul_B_r1,28a7cda93f6e607571b6d6724228983edbeeb3e2,13
CI_Ac_15_Jul_C_r1,747a44deadfee9a0d6301a2aa4d8dadeceaed9a8,24
PG_Al_1_Jul_B_r1,54951f794f278bb8269fe0845302f67144f85cee,21
CI_Al_1_Jul_A_r1,a2572d73481da651b72c6f29e5d487811c5f68e3,13
CI_Al_1_Jul_A_r1,60b1c32f927a8da46f63f8cefc61767bd6d052af,18
CI_Eg_0_Jul_C_r1,c29e2f3f020200e37a0d7a762dc38e26f3c262a9,13
CI_Eg_0_Jul_C_r1,146741a7f21174e126939095174e08e9bdf5714f,13
PG_Ba_50_Jul_A_r1,c098ad5ce38196fc2bb4a901b8f826e05a4f7283,19
CI_Al_6_Jul_B_r1,3ceb49a3de5985d111cf3cbcca9a5bcaa02a55a1,20
CI_Al_1_Jul_C_r1,c8218ca07049a881b9b810cce52d2e0b99140788,19
PG_Al_6_Jul_B_r1,a2120113b3a8bbe5ad34fd4e62801550b81ae6ae,13
CI_Ac_10_Jul_B_r1,0a4be7d968953dcafebf776aea145c2f727aebcb,23
CI_Ac_6_Jul_C_r1,c13eaac2c75e3fc5339ee1101c1863e6646153d2,5
CI_Al_10_Jul_C_r1,c13eaac2c75e3fc5339ee1101c1863e6646153d2,8
PG_Al_15_Jul_C_r1,c13eaac2c75e3fc5339ee1101c1863e6646153d2,2
CI_Al_1_Jul_A_r1,c13eaac2c75e3fc5339ee1101c1863e6646153d2,11
CI_Al_1_Jul_B_r1,a23f8fb5ff24ab4dcbda63729bae0b3f74fe1baf,12
PG_Ac_10_Jul_C_r1,47f3a682744208ef95aac926a3be1103f796cdbf,8
PG_Al_15_Jul_B_r1,47f3a682744208ef95aac926a3be1103f796cdbf,4
CI_Eg_0_Jul_B_r1,7dcd62a8df8c64d0289114c4ec3576463acb99ee,12
CI_Eg_0_Jul_B_r1,83d4f700374d0938b93ba6e585ed1fb5312eea20,18
CI_Al_10_Jul_C_r1,4859d08cea17a551c55154b9f396ff92fb8c1b4a,12
CI_Ac_15_Jul_A_r1,7fd5a326bf26268daa582b90c50ee6eaf5e6b501,27
CI_Ac_15_Jul_A_r1,dbaa8370fe4ee913f61d4b6c5ea329e4de70d56c,12
PG_Al_6_Jul_A_r1,8b7cec94bbdcf11e413f6dcd177358243e707b25,12
PG_Al_6_Jul_A_r1,5f0d45678c5d2bc2afc02d73368b9d5287cfaf72,9
PG_Ac_6_Jul_A_r1,5f0d45678c5d2bc2afc02d73368b9d5287cfaf72,4
PG_Al_1_Jul_A_r1,5f0d45678c5d2bc2afc02d73368b9d5287cfaf72,6
PG_Eg_0_Jul_B_r1,b0ecad2762a36060b755fddcfeae85bfd07efbf4,12
PG_Al_1_Jul_C_r1,40c40f927f45c57f06f65c2c4fee5c616397a5d3,5
PG_Al_15_Jul_B_r1,40c40f927f45c57f06f65c2c4fee5c616397a5d3,5
PG_Al_1_Jul_A_r1,40c40f927f45c57f06f65c2c4fee5c616397a5d3,7
CI_Al_10_Jul_B_r1,5e0f11807ca4119268065ba8113426469f1dcb3e,16
PG_Ac_6_Jul_C_r1,07f10a7a780a767e45144c521c39480d55708255,16
PG_Ac_6_Jul_C_r1,4879334a02867f92fb8ba88895e2638b40ce86b3,6
PG_Ac_6_Jul_B_r1,4879334a02867f92fb8ba88895e2638b40ce86b3,6
PG_Al_10_Jul_C_r1,9a95cef8e23aad1343a58775aeac9a2e559ac210,16
CI_Ac_1_Jul_A_r1,4db2f40e1846969184a43ace9554f1ba01c7b272,12
CI_Ac_1_Jul_A_r1,d36f1d8b894dba3feb9aab3a5d8eee43d07a6df8,12
CI_Al_10_Jul_A_r1,d634442d9059c33160b044ed53cc856aa9c01bfa,12
CI_Al_10_Jul_A_r1,d7da778ab2ab145479995951bd7a0d1bef627186,12
CI_Al_10_Jul_A_r1,08bf522499eff9aab6095e8a44304ae7157c1529,8
CI_Ac_1_Jul_B_r1,08bf522499eff9aab6095e8a44304ae7157c1529,4
CI_Al_10_Jul_A_r1,04c9c37f438ec8ccb683810f67296dcd6a7acb20,7
CI_Ac_15_Jul_C_r1,04c9c37f438ec8ccb683810f67296dcd6a7acb20,5
CI_Ac_1_Jul_C_r1,8cb97f5d578c99d3fa8672121e45fab1cc71114b,12
CI_Ac_1_Jul_C_r1,591bd4508c2b0e670af8a97a5ee58dc3e6985c76,12
CI_Ba_50_Jul_B_r1,24d49525c7887e92dd4534dde6f0b01ec48e2805,4
CI_Ba_50_Jul_C_r1,24d49525c7887e92dd4534dde6f0b01ec48e2805,4
CI_Ac_6_Jul_B_r1,24d49525c7887e92dd4534dde6f0b01ec48e2805,15
CI_Ba_50_Jul_B_r1,ffa9af3c2e6fcacb587d5aa3b7b6b27b726ffdfb,4
CI_Eg_0_Jul_A_r1,ffa9af3c2e6fcacb587d5aa3b7b6b27b726ffdfb,8
PG_Al_3_Jul_A_r1,5b7b0bd1d5f6f316bf96c933783b79e6da28c40b,15
CI_Ac_10_Jul_C_r1,49ca8b970a19edf71028957b149323247f721bd4,12
CI_Ac_10_Jul_C_r1,4b139038eae1a5f6113b395e11ce1d7e72159e43,19
CI_Ac_6_Jul_C_r1,4a0497f2e0b3c559b8a7de0c670b2e6db384e4b2,3
CI_Ac_3_Jul_A_r1,4a0497f2e0b3c559b8a7de0c670b2e6db384e4b2,7
CI_Eg_0_Jul_C_r1,4a0497f2e0b3c559b8a7de0c670b2e6db384e4b2,5
CI_Ac_10_Jul_C_r1,517f9993f41957001f3815a34991b1496ce81db2,4
CI_Ac_3_Jul_A_r1,517f9993f41957001f3815a34991b1496ce81db2,6
CI_Ac_6_Jul_A_r1,517f9993f41957001f3815a34991b1496ce81db2,10
CI_Ac_3_Jul_A_r1,190d2189c903bb3becb1f72939f37dc5ee71c2de,5
PG_Al_15_Jul_C_r1,190d2189c903bb3becb1f72939f37dc5ee71c2de,10
PG_Al_15_Jul_B_r1,ba1e6089db1b1f5af7bf61ab3e26ad165c4f431d,12
PG_Al_15_Jul_B_r1,b5bfbd9218edf23cb0b1386a488c7ac802739b57,26
PG_Al_15_Jul_B_r1,47ce0dc668f9c580027848c4f3adc7da0c321b9e,20
PG_Al_15_Jul_B_r1,71d0a882125c736c49ae24d6eb0f8df013ac3715,12
PG_Al_15_Jul_B_r1,2084183a5b9d849c6b6535d7380c11df5b070438,10
PG_Al_15_Jul_C_r1,2084183a5b9d849c6b6535d7380c11df5b070438,4
CI_Al_10_Jul_A_r1,ecd997fdbc824f91acb5d17fd33ea0076a537c48,4
PG_Al_15_Jul_B_r1,ecd997fdbc824f91acb5d17fd33ea0076a537c48,7
PG_Al_15_Jul_A_r1,ecd997fdbc824f91acb5d17fd33ea0076a537c48,5
PG_Ac_3_Jul_C_r1,484b2a75964b75771b9f6f33702471dd3f6807f1,19
PG_Al_10_Jul_B_r1,1dd1055955ed69ec5dcde03eda184e8f9b59b7c0,4
PG_Ac_10_Jul_C_r1,1dd1055955ed69ec5dcde03eda184e8f9b59b7c0,3
PG_Ac_3_Jul_C_r1,1dd1055955ed69ec5dcde03eda184e8f9b59b7c0,9
PG_Ac_1_Jul_B_r1,1dd1055955ed69ec5dcde03eda184e8f9b59b7c0,4
PG_Ba_50_Jul_B_r1,1dd1055955ed69ec5dcde03eda184e8f9b59b7c0,2
CI_Eg_0_Jul_A_r1,668884dd9cd74d06ffcd69eaa4c24c9576dc86b5,28
CI_Al_3_Jul_C_r1,668884dd9cd74d06ffcd69eaa4c24c9576dc86b5,4
PG_Ac_1_Jul_B_r1,cfb9b5a014191a9ed175cc67e6ee9c9dfafe482d,12
CI_Ba_50_Jul_C_r1,72055aa9fa89ce73f98078bb002fc1a3fb2e8c8e,12
CI_Ba_50_Jul_C_r1,9803e4feaf76af63052868d48844812c692a217f,4
CI_Al_1_Jul_C_r1,9803e4feaf76af63052868d48844812c692a217f,15
PG_Ba_50_Jul_B_r1,42590bc0f5243f0f0cbfd12743f75face2ab8ab9,12
PG_Al_15_Jul_C_r1,052b515fc04fe188572a647e8bcf069f01f0b84e,27
PG_Al_15_Jul_C_r1,3cfa5eb13bdb9553cb8932e96bff3124b24b3cd2,21
PG_Al_15_Jul_A_r1,3cfa5eb13bdb9553cb8932e96bff3124b24b3cd2,4
PG_Eg_0_Jul_C_r1,c1199059d17738edf2be3f3d248ca2cc10718970,19
CI_Al_3_Jul_C_r1,b19991ba077c82a982b4d7f47c7319e27ce15794,14
CI_Ac_10_Jul_B_r1,b19991ba077c82a982b4d7f47c7319e27ce15794,5
CI_Ac_15_Jul_B_r1,d38c8ad997148a15ececa3103391fdc979819f5b,12
PG_Al_15_Jul_A_r1,14d6b1e4ebb93b2691661fcf22431835c7c285aa,12
PG_Al_15_Jul_A_r1,92bc671936f1ff33fd5237d61402c2378fa7bf41,16
PG_Al_15_Jul_A_r1,a0be48e218f9ca26188df3fde6b0e05324c058c8,12
CI_Ac_6_Jul_A_r1,e287e0bc688f6b6d942723e7d94931297cc120e1,22
CI_Ac_1_Jul_B_r1,affc28373c953e2b946d0c868f4d5fb7c771ec54,18
CI_Ac_1_Jul_B_r1,078535c1046d2d33d7da71e21db71c5673db70de,18
CI_Ac_1_Jul_B_r1,ba9315d1e48fb6fe3ace1db314976590e7579bc6,21
CI_Ac_3_Jul_B_r1,a2253e72cdd45eb10094db0d5fc8c039b83f28fa,12
PG_Al_3_Jul_C_r1,c5f837ed877b60a88dcc5f4c329361830f86275e,12
CI_Al_1_Jul_A_r1,bd818214d2e912ec0213cea4b8b7dde7ddfbdf7c,12
CI_Eg_0_Jul_C_r1,34bdd48768e5842d5bc1d3cebc18e6e7a54294ae,12
PG_Ac_1_Jul_A_r1,6e40c3f03b96a58ecb00055de8fe474733146ac7,20
PG_Ac_1_Jul_A_r1,cd691b2146780fd146bb78a7c3fb0290231b99d0,5
PG_Al_6_Jul_B_r1,cd691b2146780fd146bb78a7c3fb0290231b99d0,7
CI_Ac_6_Jul_B_r1,047d26c8b9b397998cb10efe0ddfe675b442ba61,12
CI_Ac_6_Jul_B_r1,e1f28684fddb86981340a294ed95e3807b304d71,12
PG_Al_6_Jul_B_r1,ca59911c2b0761bac530902ec6ac77d72c22c00b,20
CI_Ac_6_Jul_C_r1,2ebe8d4848edcd2aadd13126b4d507ed101d8db4,11
CI_Ac_1_Jul_A_r1,2ebe8d4848edcd2aadd13126b4d507ed101d8db4,13
CI_Ac_6_Jul_C_r1,bcc2d0c8bca2aa6b6e42cc9f12ad61278ba1c861,11
CI_Ac_6_Jul_C_r1,c5c22e465d2ca33150159201125c26492b8ceac7,15
CI_Ac_10_Jul_C_r1,c5c22e465d2ca33150159201125c26492b8ceac7,5
CI_Ac_6_Jul_C_r1,32147280264f0f4687ac7dc3ddbb8fb13fbe6b28,2
CI_Ac_15_Jul_A_r1,32147280264f0f4687ac7dc3ddbb8fb13fbe6b28,2
CI_Ac_1_Jul_C_r1,32147280264f0f4687ac7dc3ddbb8fb13fbe6b28,3
CI_Ac_3_Jul_A_r1,32147280264f0f4687ac7dc3ddbb8fb13fbe6b28,6
CI_Al_1_Jul_B_r1,d8f0cba7fa05b2a9225a59dc749480faf67eb7f0,11
CI_Al_1_Jul_B_r1,8acac525e278e8d35e83bfabf4af3e010b50e4f4,10
CI_Al_10_Jul_A_r1,8acac525e278e8d35e83bfabf4af3e010b50e4f4,3
CI_Ac_6_Jul_A_r1,8acac525e278e8d35e83bfabf4af3e010b50e4f4,10
CI_Al_1_Jul_A_r1,8acac525e278e8d35e83bfabf4af3e010b50e4f4,6
PG_Ac_10_Jul_C_r1,30412b790f0abc180655a516e2a90ff0b554fc29,4
PG_Eg_0_Jul_C_r1,30412b790f0abc180655a516e2a90ff0b554fc29,13
PG_Ac_10_Jul_C_r1,2d5c8e42e0c0a3f98d8d4723534398536d32d3a1,4
CI_Ac_1_Jul_A_r1,2d5c8e42e0c0a3f98d8d4723534398536d32d3a1,7
PG_Ac_10_Jul_A_r1,19e45e004f885628d0082b9c8141456f9addc0bd,18
CI_Eg_0_Jul_B_r1,567f34a51d8df16dff7e3b2547731afc0b88e807,11
CI_Al_10_Jul_C_r1,b4d8a47bee922c2405784684464fdc367567ba8d,5
CI_Al_10_Jul_A_r1,b4d8a47bee922c2405784684464fdc367567ba8d,6
PG_Al_6_Jul_C_r1,43c1430bf1239ade7c06b2e549733e991745d63b,12
PG_Ac_6_Jul_B_r1,43c1430bf1239ade7c06b2e549733e991745d63b,3
PG_Al_6_Jul_C_r1,d55a93a4002732405453b84787101799372a5ac2,3
PG_Al_1_Jul_B_r1,d55a93a4002732405453b84787101799372a5ac2,8
CI_Ac_6_Jul_C_r1,5ab16c7be6bfc99219098d7c6b7a22c18ce7aeec,2
CI_Al_3_Jul_A_r1,5ab16c7be6bfc99219098d7c6b7a22c18ce7aeec,22
CI_Ac_15_Jul_A_r1,69f66e049fb3697889cbb4ecac4223581d8959f2,17
CI_Ac_15_Jul_A_r1,3c43ef707846c11858313416bf5fc622b513cb60,11
CI_Ac_15_Jul_A_r1,3c056d7ac72a9380f132f99f1b116f3e156e286c,24
CI_Ac_15_Jul_A_r1,844de9a5f3dda29c6a2fb2fac7873a377d1b06cf,18
CI_Ac_15_Jul_C_r1,844de9a5f3dda29c6a2fb2fac7873a377d1b06cf,3
CI_Al_10_Jul_B_r1,9b582655989f7d3fc30a45d2fc165e20396ccce7,11
CI_Al_10_Jul_B_r1,4f86d7e000fc097ace2fec84a9ab423bd0e6b9f2,19
CI_Al_10_Jul_B_r1,5f7ceeb07bc2c533a265e465c6e47adb7917c655,5
CI_Ac_3_Jul_A_r1,5f7ceeb07bc2c533a265e465c6e47adb7917c655,6
CI_Al_10_Jul_B_r1,4afe90e2e85d20792d802b8f67985e5bcd174caf,3
CI_Ac_10_Jul_A_r1,4afe90e2e85d20792d802b8f67985e5bcd174caf,8
CI_Al_10_Jul_B_r1,914862cfd38d95e5824c3301b841d4fbabf4fa07,2
PG_Al_10_Jul_A_r1,914862cfd38d95e5824c3301b841d4fbabf4fa07,13
CI_Ac_10_Jul_B_r1,914862cfd38d95e5824c3301b841d4fbabf4fa07,2
PG_Ac_15_Jul_A_r1,e43a5dbecd42424d2cd9a208f947ce40fc41333f,11
CI_Ac_3_Jul_C_r1,f0f14d6e17d4bdb6025e5ba3f15b0ffc1e842e1c,11
CI_Ac_3_Jul_C_r1,d2d9466b53774133e3c190783a95ece9210d4aca,16
CI_Ac_3_Jul_C_r1,36d91f55f740ed310c0e8f8f6f78f39c0c40825d,5
CI_Ba_50_Jul_A_r1,36d91f55f740ed310c0e8f8f6f78f39c0c40825d,6
PG_Ac_6_Jul_C_r1,33b3039291947c49ba8ccd4a4669b5b10248d42e,11
PG_Ac_6_Jul_C_r1,4827ca24e375499744ac94d20287130d55a80aac,7
PG_Ac_1_Jul_A_r1,4827ca24e375499744ac94d20287130d55a80aac,4
PG_Ac_6_Jul_C_r1,fa64de1bf56df169ee471736ba8994a8cf81f210,5
PG_Ac_1_Jul_A_r1,fa64de1bf56df169ee471736ba8994a8cf81f210,10
CI_Ac_10_Jul_A_r1,1980c92c365eec90b6d640c6f33b35c596ea48e0,11
CI_Ac_3_Jul_C_r1,1deb2240c572fd315f7fd589e8a979aef244481f,4
CI_Ac_10_Jul_A_r1,1deb2240c572fd315f7fd589e8a979aef244481f,3
CI_Ac_15_Jul_B_r1,1deb2240c572fd315f7fd589e8a979aef244481f,3
CI_Ac_6_Jul_A_r1,1deb2240c572fd315f7fd589e8a979aef244481f,5
CI_Ac_15_Jul_C_r1,1deb2240c572fd315f7fd589e8a979aef244481f,3
PG_Al_10_Jul_C_r1,38bd4dcfed2a925f78f12d33a63b8cfd7fde06eb,16
CI_Ac_1_Jul_A_r1,b2e858a94414a254af90addb4ef4baa2cccb275a,21
CI_Ac_1_Jul_A_r1,be0d8d82b061b00696fbd9b95ef857ecd69eba89,17
CI_Al_10_Jul_A_r1,795bc0a41bba42bd0c617548b2c6fe7fac6f53e6,11
CI_Ac_1_Jul_C_r1,cdd63dd031238317ad90c76194c4e23a8d14fb67,5
CI_Ac_6_Jul_A_r1,cdd63dd031238317ad90c76194c4e23a8d14fb67,2
CI_Eg_0_Jul_C_r1,cdd63dd031238317ad90c76194c4e23a8d14fb67,4
CI_Ac_6_Jul_B_r1,cdd63dd031238317ad90c76194c4e23a8d14fb67,4
CI_Ba_50_Jul_B_r1,3779ad595fdcb49aa51a8204c8cb3c0fc61ff184,11
CI_Ba_50_Jul_B_r1,c34a4e1ffdbd8026d4e73c68158d3372dd716144,16
CI_Ba_50_Jul_B_r1,2f30826082f2426cdff3651a8bb7cb2b2ea76df5,11
CI_Ba_50_Jul_B_r1,2eb773a13de7887b9598bc2cb106413dbe9424d4,11
CI_Ba_50_Jul_B_r1,cab10f86caf9a7522ff6233c13f8ede24e45b406,2
CI_Ba_50_Jul_C_r1,cab10f86caf9a7522ff6233c13f8ede24e45b406,3
CI_Ba_50_Jul_A_r1,cab10f86caf9a7522ff6233c13f8ede24e45b406,6
CI_Ac_3_Jul_A_r1,b7849fd9f065ff5c0f966658bc15bcda51b1bbcc,11
CI_Ac_3_Jul_A_r1,56230192de9a8a2fc55310309ae183619c841e82,19
CI_Ac_3_Jul_A_r1,fcbb9df14970c61eb17dcb66d3f5a8d23f006032,11
CI_Ac_3_Jul_A_r1,348c8de699f27c588acd121f863afb2827e68318,15
PG_Al_15_Jul_B_r1,ae681a66d8ecae40db2f2bb43b6792e20c0fb92b,11
PG_Al_15_Jul_B_r1,81628ae02e56ab28df6f347afaa1d743ba46c915,22
PG_Ac_3_Jul_C_r1,720214769b5e12df93c49097e4564bc54ac2ab5d,11
CI_Eg_0_Jul_A_r1,81cf663489e747126bbf2e7dbbc7ed2ed4073307,7
CI_Ac_3_Jul_B_r1,81cf663489e747126bbf2e7dbbc7ed2ed4073307,18
CI_Ac_15_Jul_C_r1,81cf663489e747126bbf2e7dbbc7ed2ed4073307,5
PG_Ac_1_Jul_B_r1,d755968098cf19a29869904d71532ecfbdf186ad,17
PG_Ac_1_Jul_B_r1,16635a4614bb6bceb746317e802d1b502041ccc1,11
PG_Al_15_Jul_C_r1,104da1e4f51329558356d4342ff547dd859b589e,20
PG_Al_15_Jul_C_r1,8d65c0f1fdf37a1986258fd2b9f5223f1488a6d4,11
PG_Al_15_Jul_C_r1,e1d3712a3467ae8916efabf58fc1bc888ef563aa,21
PG_Al_15_Jul_C_r1,2012b1c49385f04ab8fab076120eaf3188b32348,17
PG_Al_15_Jul_C_r1,f38f46b804395ded11f49b203af5f24777f89669,11
PG_Al_15_Jul_C_r1,5f1a35433a99621db1c566a14d750bfdde8319f6,17
PG_Al_15_Jul_C_r1,9d7757461fb016cef42bf1cc248870a0c9177f7b,11
PG_Al_15_Jul_C_r1,3563ffcffc55df6429626f2ccde3198509c2bf1f,15
PG_Al_6_Jul_B_r1,3563ffcffc55df6429626f2ccde3198509c2bf1f,5
CI_Al_6_Jul_C_r1,4f6210f518e9d5ccd61ed81816e74ba9fe4594b9,11
CI_Al_3_Jul_C_r1,c6bd37a5e553e58c5e9cc672c2a24386e4c706f1,15
CI_Ac_1_Jul_B_r1,c6bd37a5e553e58c5e9cc672c2a24386e4c706f1,3
CI_Ac_15_Jul_B_r1,38d9df02eb5b44bc1599cf0bd2f4a768365bd824,16
CI_Ac_15_Jul_B_r1,9807976bf0e004bdfe83607379542a04e94cd1af,11
PG_Al_15_Jul_A_r1,751c8ed532cb1df50e43822ec5c0c2c8daa4e875,11
PG_Al_15_Jul_A_r1,29d4e3cecde30b95919bbd9200bef72287c09d66,11
PG_Al_15_Jul_A_r1,cf33839945a25493c6c4d7abdb39560133e95e28,17
PG_Al_15_Jul_A_r1,6ae0d536cb3b150f90c452ab1bcf4c5abd13b51b,17
CI_Ac_6_Jul_A_r1,3a931124fc78b34c6e0d531c88fa3a66fd8e268b,11
PG_Ac_6_Jul_A_r1,a82bf25d71cdcdf7fe3ed1092af547d7eca61a6d,11
PG_Ac_6_Jul_A_r1,b99cbe7def4692bf36a2c7c642fa8f0eaad5d79b,18
CI_Ac_1_Jul_B_r1,8262ceb4f13e74f3ee2e231191d533c7b94788ea,17
CI_Ac_1_Jul_B_r1,2f892d5efbfab8462df622b1666a8d07486cf55b,15
CI_Ac_3_Jul_B_r1,88c40fa0df7661e5164b075202b4e99b8573336a,11
CI_Ac_3_Jul_B_r1,96b91fa7c34cfe7328f9e1129eba11924456d262,15
PG_Al_6_Jul_C_r1,329a3b637eb8c9151dcad8668b04a6f595964b43,5
PG_Al_15_Jul_B_r1,329a3b637eb8c9151dcad8668b04a6f595964b43,18
PG_Al_15_Jul_A_r1,329a3b637eb8c9151dcad8668b04a6f595964b43,12
PG_Al_3_Jul_C_r1,329a3b637eb8c9151dcad8668b04a6f595964b43,11
CI_Al_1_Jul_A_r1,46f7fc55378886923bfbf5585ad0692fc44a1c82,13
PG_Ac_1_Jul_C_r1,b1ee4ba8fe9f216de8005e42b896903ccf9c166a,11
CI_Eg_0_Jul_C_r1,11512175945727d38e11d5618719b84b6fae1946,18
CI_Al_1_Jul_C_r1,6a975d3232f0411bcd806c67b024e44c69fb33ab,11
CI_Al_1_Jul_C_r1,8caeadcdc11d694ee46144579fb10f81c19fee6f,11
CI_Ac_6_Jul_B_r1,a24efffcca1bd7f299824af965858a1131b161c2,21
CI_Ac_6_Jul_B_r1,855cd0b0326027a3cec513e0327fa155046a76fb,16
PG_Al_6_Jul_B_r1,7b77d5723e645d7d00d204e8afa6f2d0efa2820a,18
CI_Ac_6_Jul_C_r1,ef38af5e7044620258cad78c51706f788436447d,10
CI_Ac_6_Jul_C_r1,58f60dd12a81a37d2cc21f35e67a0a6a2a0cb59a,7
CI_Ba_50_Jul_B_r1,58f60dd12a81a37d2cc21f35e67a0a6a2a0cb59a,3
CI_Al_1_Jul_B_r1,0eda6674d3f10ecec4cfbd69e9c458e8995a8bc2,13
CI_Al_1_Jul_B_r1,75cc8b41eb919ad78ab670541a22f16cad468d05,10
CI_Al_1_Jul_B_r1,7a15268c7ea5c39ff48895c9d8f508281d3b3b9d,10
CI_Al_1_Jul_B_r1,85d3d9a819348a00a7344af6ac88fd193f7d04fa,4
CI_Ac_1_Jul_A_r1,85d3d9a819348a00a7344af6ac88fd193f7d04fa,3
CI_Ac_1_Jul_C_r1,85d3d9a819348a00a7344af6ac88fd193f7d04fa,5
CI_Ba_50_Jul_B_r1,85d3d9a819348a00a7344af6ac88fd193f7d04fa,2
CI_Ba_50_Jul_C_r1,85d3d9a819348a00a7344af6ac88fd193f7d04fa,3
PG_Ac_10_Jul_C_r1,fb92d3a9f0440a521a6940407635e880a9fbd1e2,10
PG_Ac_10_Jul_C_r1,ef6ae5499fbaeb6ed478fd14c4827ea29c431c56,14
PG_Ac_10_Jul_B_r1,8135dc3c6d716feb57c5ca6e420d8dbe96ec076a,7
PG_Al_1_Jul_B_r1,8135dc3c6d716feb57c5ca6e420d8dbe96ec076a,3
PG_Ac_10_Jul_A_r1,b4f105f78536f64310d77b6e0aa17611ced729c9,17
CI_Eg_0_Jul_B_r1,902c3398c41dea772fdcdd8fa05dd8176bcc76c2,10
CI_Eg_0_Jul_B_r1,257d53592d9e700cfb110a231294a9565aa0af9f,12
CI_Eg_0_Jul_B_r1,aea52de6e5724a0ff9da098f0b2326c7238e2242,4
CI_Al_3_Jul_A_r1,aea52de6e5724a0ff9da098f0b2326c7238e2242,3
CI_Al_10_Jul_B_r1,aea52de6e5724a0ff9da098f0b2326c7238e2242,6
PG_Al_6_Jul_C_r1,d1890f68a453f28f4a39fdece8fdd855bd7bd310,15
CI_Al_3_Jul_A_r1,65c5a3b25fee05a08fe684b985c3fbd1b37551cd,18
CI_Al_3_Jul_A_r1,31356210614aaf8523e3ce763c9bf212f7a58efc,10
CI_Ac_15_Jul_A_r1,b03a1f035476b27938921d49b595037c02c295c5,20
CI_Ac_15_Jul_A_r1,2af27d5cbd34f9f6ba6619113fda76cee2d3ce30,10
CI_Ac_15_Jul_A_r1,782ce5ebaa48762ba2df623de1335b75089ca03e,3
PG_Al_6_Jul_B_r1,782ce5ebaa48762ba2df623de1335b75089ca03e,12
PG_Al_1_Jul_C_r1,4be3703aff0f66498937de3d043de86f9b581852,10
PG_Al_1_Jul_C_r1,f0419d3a0aa777316bde6152ceca77689cef1107,10
CI_Al_10_Jul_B_r1,68901f0bf39f6422fde549bf41934a644ec217a1,5
CI_Ac_3_Jul_B_r1,68901f0bf39f6422fde549bf41934a644ec217a1,5
CI_Ac_3_Jul_C_r1,6e95e4b64c2a2839835464aa0f1ab17043683142,10
CI_Ac_3_Jul_C_r1,0e8c541da5ace4f55f5a0c0243d24f55afef930e,10
PG_Ac_15_Jul_A_r1,ce10226d314d9caa8f113a2dbe38ad4f47e4c0e3,4
PG_Ac_6_Jul_C_r1,ce10226d314d9caa8f113a2dbe38ad4f47e4c0e3,10
