sample,Hash,nReads
PG_Eg_0_May_C_r2,e62a0e36a382e7f9ee79c324f0bf9ae2a054239b,5
NR_Eg_0_May_A_r2,e62a0e36a382e7f9ee79c324f0bf9ae2a054239b,6
NR_Ba_50_May_B_r2,e62a0e36a382e7f9ee79c324f0bf9ae2a054239b,9
NR_Ba_50_Jul_B_r2,cea8f67206b2a2fc93b974496eef219a3043bf77,49
NR_Ba_50_Jul_B_r2,663a3e1ed111bf7c98fdcaff69d42afae95cdca6,16
NR_Eg_0_Jul_B_r2,663a3e1ed111bf7c98fdcaff69d42afae95cdca6,17
CI_Al_15_Jul_C_r2,ab2cffff20aa9d6c708679d587b0dc8278e12384,33
PG_Eg_0_May_A_r2,19dd69b7b54f9243e5d489ab62eaac662de4bb20,15
PG_Eg_0_May_B_r2,19dd69b7b54f9243e5d489ab62eaac662de4bb20,4
PG_Eg_0_May_C_r2,19dd69b7b54f9243e5d489ab62eaac662de4bb20,16
PG_Eg_0_May_A_r2,b5e467a4f61d1e2aabd6666dfdf069381c22d352,6
PG_Ba_50_May_B_r2,b5e467a4f61d1e2aabd6666dfdf069381c22d352,11
PG_Eg_0_May_B_r2,b5e467a4f61d1e2aabd6666dfdf069381c22d352,5
PG_Ba_50_May_C_r2,b5e467a4f61d1e2aabd6666dfdf069381c22d352,11
CI_Ba_50_May_B_r2,91b984e576e6b90e38aec1e11b53b3d576202a46,52
NR_Eg_0_May_B_r2,a47b60dd8d5501bd8677edf124025f7a4d2c216b,49
NR_Eg_0_May_B_r2,c1558f89dbd63a28259db9b5807104f5b940ab61,46
NR_Eg_0_May_B_r2,da6d1b3bdcbf093961493a57729bbd963967acae,31
NR_Eg_0_Aug_C_r2,da6d1b3bdcbf093961493a57729bbd963967acae,9
NR_Ba_50_May_C_r2,da6d1b3bdcbf093961493a57729bbd963967acae,8
NR_Ba_50_Aug_C_r2,537aaeeb60ffb1dd040329a4714011658a39b749,49
NR_Ba_50_Aug_C_r2,25c677ecc013023bb388545d6c40d0fd4f94be1c,70
NR_Ba_50_Aug_C_r2,5d5f273bd3e7b1b94405a71a0339e2699c2ea283,50
NR_Ba_50_Aug_C_r2,5b781564b85318fee22582678a24faaeef8c423f,56
PG_Ba_50_May_B_r2,a870e4da6ea55d4ba351d99e9363fe6c3e8b8e23,51
CI_Ba_50_May_C_r2,e50db9a999c94605946dd7f1d43fd3477e28a2f6,6
PG_Ba_50_May_B_r2,e50db9a999c94605946dd7f1d43fd3477e28a2f6,14
CI_Eg_0_May_A_r2,e50db9a999c94605946dd7f1d43fd3477e28a2f6,2
SK_Ba_50_May_B_r2,e50db9a999c94605946dd7f1d43fd3477e28a2f6,11
SK_Eg_0_Jul_B_r2,e50db9a999c94605946dd7f1d43fd3477e28a2f6,6
PG_Eg_0_May_C_r2,e50db9a999c94605946dd7f1d43fd3477e28a2f6,5
SK_Eg_0_Jul_C_r2,e50db9a999c94605946dd7f1d43fd3477e28a2f6,4
PG_Eg_0_Aug_C_r2,3baa3180627130b64b141b8f5f555b46818ed034,20
PG_Eg_0_Aug_B_r2,3baa3180627130b64b141b8f5f555b46818ed034,40
PG_Ba_50_Aug_A_r2,3baa3180627130b64b141b8f5f555b46818ed034,14
NR_Eg_0_Jul_B_r2,ef6dfda0995302c613a3dc66ce61fac920836bbc,55
NR_Ba_50_Aug_A_r2,ef6dfda0995302c613a3dc66ce61fac920836bbc,5
PG_Eg_0_Aug_B_r2,18a3e6fbb205f39ab55ffad79ee7f4de2924f9f5,51
CI_Ba_50_Aug_C_r2,49d3c0ad82755b300102c8555b3a707647914e14,33
NR_Ba_50_Jul_A_r2,161b1e4b589efe004947f5d68f61f5ae0cc4dd75,25
PG_Eg_0_Aug_A_r2,161b1e4b589efe004947f5d68f61f5ae0cc4dd75,18
SK_Eg_0_Jul_C_r2,161b1e4b589efe004947f5d68f61f5ae0cc4dd75,9
SK_Ba_50_May_B_r2,045ef347c8e0494db241024a1fa8d26ea7d66042,52
SK_Ba_50_May_B_r2,7684af2133f57cd1c2d7b2af36887feb4fa1e545,40
PG_Eg_0_Aug_B_r2,ccf2d6a89ac583cb7581fbaafe7da47ca186fdd2,4
CI_Ba_50_Aug_C_r2,ccf2d6a89ac583cb7581fbaafe7da47ca186fdd2,2
NR_Eg_0_Aug_B_r2,ccf2d6a89ac583cb7581fbaafe7da47ca186fdd2,23
CI_Eg_0_Aug_B_r2,ccf2d6a89ac583cb7581fbaafe7da47ca186fdd2,26
CI_Al_15_Jul_B_r2,accf551a264b85b9df384d5c76e2e492d650eea9,23
CI_Eg_0_May_B_r2,accf551a264b85b9df384d5c76e2e492d650eea9,26
CI_Al_15_Jul_B_r2,15d222d890dbc4a0b6ba9a1f3dd07b215297a059,3
NR_Ba_50_Aug_B_r2,15d222d890dbc4a0b6ba9a1f3dd07b215297a059,34
NR_Ba_50_May_C_r2,15d222d890dbc4a0b6ba9a1f3dd07b215297a059,7
SK_Eg_0_Jul_B_r2,160afc1c92beb3629e915f3f0c9a414db2dca068,4
NR_Ba_50_May_B_r2,160afc1c92beb3629e915f3f0c9a414db2dca068,52
PG_Ba_50_Jul_C_r2,a197929efdceee6dbb0060617f818122f8212656,33
PG_Eg_0_May_B_r2,388e2ad26e4c1293ec57a7c0ef9001e30217e039,55
CI_Ba_50_Aug_A_r2,dc85f78dd232222d4f94bf1574b6476bed64cbaf,48
CI_Ba_50_Aug_A_r2,1f99e55efc103069bc2750314be6ba04645dea04,52
CI_Ba_50_Aug_A_r2,d469f28d1640aac7e032f805a41908cbc2959865,44
CI_Eg_0_Aug_B_r2,d469f28d1640aac7e032f805a41908cbc2959865,5
NR_Eg_0_Aug_C_r2,c8b0bba2c73601dc70028e7172f3418e0156307c,45
NR_Eg_0_May_A_r2,ed4103cc1ba4aa494303fbddfc3ef783acc1e2e4,13
NR_Ba_50_May_B_r2,ed4103cc1ba4aa494303fbddfc3ef783acc1e2e4,33
NR_Ba_50_May_B_r2,352760bc1b4ed8c59519bffd639e59c332f5200f,46
NR_Ba_50_May_B_r2,bf6509e89cb2517eff21e846780b97623fd849a6,53
NR_Ba_50_May_B_r2,5389ad1966587a1fa844b8b313f87cfa5dfb7a94,21
NR_Ba_50_May_C_r2,5389ad1966587a1fa844b8b313f87cfa5dfb7a94,25
SK_Eg_0_Aug_C_r2,d67d3070fa054f6ffd95e608564f80390b313e4d,58
CI_Eg_0_May_B_r2,c9ea56e8f469d0252c2a3944c7f9990ba143a838,55
CI_Eg_0_May_A_r2,8cf09ef3dfc35c0b75b3adc15f7cee175aba9ac8,3
CI_Eg_0_May_B_r2,8cf09ef3dfc35c0b75b3adc15f7cee175aba9ac8,53
SK_Eg_0_Aug_B_r2,a7748287f18f07f6d7569c4388575188ada5d199,54
PG_Eg_0_Aug_A_r2,15c7c1727d3e92169d61015f5e9b024b7ca0deae,65
NR_Ba_50_Aug_B_r2,466a7987175659ed973ef1e00b3ea3b4f7ffa994,54
SK_Eg_0_May_C_r2,f551c6d9ea6a2136392eb942dbe94e5fd1e1a8ac,40
NR_Eg_0_Jul_A_r2,02345eed9e22ebaa7c5a8eb977ebb645bd8a559e,48
NR_Ba_50_May_C_r2,de1626d48398f136bcefc8c447eb520001ac36aa,54
NR_Eg_0_Jul_C_r2,b1d247c7b9a98ee714758c3b7e3b1119fdddcb99,32
NR_Eg_0_Aug_A_r2,0fcc1d43fcb27a78804ad6275198bbf36a697b67,37
CI_Ba_50_May_C_r2,58b9dbe3822d7110278273f19f3179aae3d3400b,16
PG_Eg_0_May_A_r2,58b9dbe3822d7110278273f19f3179aae3d3400b,2
PG_Ba_50_May_B_r2,58b9dbe3822d7110278273f19f3179aae3d3400b,3
PG_Ba_50_May_A_r2,58b9dbe3822d7110278273f19f3179aae3d3400b,11
CI_Ba_50_May_C_r2,e5962b40e7efb7bdc9776f6585807109038bef9c,23
CI_Eg_0_May_A_r2,e5962b40e7efb7bdc9776f6585807109038bef9c,4
CI_Eg_0_May_C_r2,e5962b40e7efb7bdc9776f6585807109038bef9c,15
CI_Eg_0_Jul_B_r2,e0ed795718ae4a22e71970ca485267eb18155e49,21
SK_Eg_0_May_A_r2,e0ed795718ae4a22e71970ca485267eb18155e49,26
SK_Eg_0_Aug_A_r2,2ee44ec5f60057f531e8c4f87a5cfbd5c3697211,32
NR_Ba_50_Jul_B_r2,a59b865a1749075fcb9eb523cb92833d7f4e8c30,44
CI_Al_15_Jul_C_r2,5482fe11a47950339e5f911b5be5db46783950fb,27
PG_Ba_50_Jul_B_r2,5482fe11a47950339e5f911b5be5db46783950fb,17
PG_Ba_50_Jul_C_r2,5482fe11a47950339e5f911b5be5db46783950fb,15
PG_Eg_0_May_A_r2,961b04f800b09b3e9520d008091eda9fc5ccfe40,32
PG_Eg_0_May_A_r2,e4b38dc0f48e5a9f4565611d31897861effa8ff1,54
PG_Eg_0_May_A_r2,5120e64a5502d0b16b403468afd0e275baafc93b,17
PG_Eg_0_May_B_r2,5120e64a5502d0b16b403468afd0e275baafc93b,27
PG_Eg_0_May_A_r2,1dc8846468c12aee12183b8e3deed230beddfe34,10
NR_Eg_0_May_B_r2,1dc8846468c12aee12183b8e3deed230beddfe34,4
PG_Eg_0_May_B_r2,1dc8846468c12aee12183b8e3deed230beddfe34,15
SK_Eg_0_May_B_r2,1dc8846468c12aee12183b8e3deed230beddfe34,3
PG_Eg_0_May_A_r2,e48a5e4dcdcf7f24aad526b573ca17bb28c73a2d,14
PG_Ba_50_May_B_r2,e48a5e4dcdcf7f24aad526b573ca17bb28c73a2d,3
CI_Eg_0_May_C_r2,e48a5e4dcdcf7f24aad526b573ca17bb28c73a2d,6
PG_Eg_0_May_B_r2,e48a5e4dcdcf7f24aad526b573ca17bb28c73a2d,12
PG_Ba_50_May_C_r2,e48a5e4dcdcf7f24aad526b573ca17bb28c73a2d,19
CI_Ba_50_May_B_r2,f79c32359f78e3bebb695b7d5fc722eed36a22ae,32
CI_Ba_50_May_B_r2,666cae7435f3412a8bc870eac7824395e85fc0a6,32
CI_Eg_0_May_A_r2,666cae7435f3412a8bc870eac7824395e85fc0a6,8
CI_Eg_0_May_C_r2,666cae7435f3412a8bc870eac7824395e85fc0a6,8
NR_Ba_50_May_A_r2,39b00120872a5d1bf29fab8d0bff0409f4f87075,49
NR_Ba_50_May_A_r2,b8fb5a06e96e099b1948b81045a266fee68956dc,32
NR_Eg_0_May_B_r2,1581ae5eb2bf0fddd5696561db983b89f6ba735a,39
NR_Eg_0_May_B_r2,bd1bee39b987ae419a51cbbe14b1389ad48f5c8b,25
NR_Eg_0_May_A_r2,bd1bee39b987ae419a51cbbe14b1389ad48f5c8b,7
CI_Eg_0_May_A_r2,a68915117f088ee198b5170fec9811d99880c2b0,6
CI_Eg_0_May_C_r2,a68915117f088ee198b5170fec9811d99880c2b0,39
NR_Eg_0_Jul_B_r2,596a096b01a89afa9f61424eee5914f4b4c7a1d2,13
NR_Eg_0_Jul_A_r2,596a096b01a89afa9f61424eee5914f4b4c7a1d2,31
PG_Eg_0_Aug_B_r2,c9b0f77e015cc943804c9a60583d9c1a00d74bc8,48
SK_Ba_50_Aug_B_r2,2c9f6430a60ce019f51ba1ca1358acbb54c49c16,55
SK_Ba_50_Aug_B_r2,ad8bce5f46f3627e09b6ba91f9ec74eeefc0d723,46
SK_Ba_50_Aug_B_r2,7db6551093a1ab6db4126b274340e56e5deb0ae0,9
SK_Ba_50_Aug_A_r2,7db6551093a1ab6db4126b274340e56e5deb0ae0,9
SK_Ba_50_Aug_C_r2,7db6551093a1ab6db4126b274340e56e5deb0ae0,10
SK_Eg_0_Aug_B_r2,7db6551093a1ab6db4126b274340e56e5deb0ae0,9
CI_Eg_0_May_C_r2,4ab053acbd8b6a5a8828e25db3f4140641c367ec,38
CI_Al_15_Jul_B_r2,4ab053acbd8b6a5a8828e25db3f4140641c367ec,16
PG_Ba_50_Jul_B_r2,c134eada629eb25f7c97aee40dd4f9d04952d1d5,44
PG_Ba_50_Jul_B_r2,70e1fe0dfd0365dfca4a83b6be976f4a984518d8,57
SK_Ba_50_Aug_A_r2,f3bed1da5260fdb0a8f51f42ffcf62b05122855f,32
NR_Eg_0_Aug_B_r2,c8efe5f8d1f3b1ee77250d15804e53726d0e265a,48
NA_NA_NA_NA_A_r2,19cd59918eed8f710b49fd49478b0ba8835f2b04,32
SK_Eg_0_Jul_B_r2,afb754936b9b0c561f993a9e0fa7de7e5bb064c2,44
SK_Eg_0_Jul_B_r2,fdd07132942bcd3f6f8f9473a01107c89032bd97,51
PG_Eg_0_May_B_r2,f86d98e8d8fa0faf45261957c9c8646b5cdb191a,32
NR_Eg_0_Jul_C_r2,eae98c4bc86d2a541615d9590a332f146558d07a,3
PG_Eg_0_May_B_r2,eae98c4bc86d2a541615d9590a332f146558d07a,10
PG_Eg_0_May_C_r2,eae98c4bc86d2a541615d9590a332f146558d07a,5
NR_Ba_50_Aug_B_r2,eae98c4bc86d2a541615d9590a332f146558d07a,25
CI_Ba_50_Aug_A_r2,8db20d954beda70a6246b00c28f9d2a61593e3a3,48
CI_Eg_0_Aug_A_r2,0d31e0f48aa141f91000f90d95f9a291f5c74a46,65
PG_Ba_50_Aug_A_r2,6404f3fa9d01405dad113b2d23029c9c90bbc531,46
PG_Ba_50_Aug_C_r2,6404f3fa9d01405dad113b2d23029c9c90bbc531,3
PG_Ba_50_Aug_B_r2,6404f3fa9d01405dad113b2d23029c9c90bbc531,6
NR_Ba_50_May_B_r2,bde9fe548613b90970004e1ff24497e3aade6143,64
NR_Ba_50_Jul_C_r2,6657cd3e7ffb8fd2ebaf0c1014e5ea2cb78ee9ab,58
CI_Eg_0_May_B_r2,79bbdbf406b9d25397abccc77202bf05e21f7e8b,32
CI_Ba_50_May_A_r2,c3de5c845be0a031d5c40515dbb24e1693ad9900,46
CI_Ba_50_May_A_r2,bda08fe3d0f88a756bcb1db6e74ebc44c13d2a49,47
SK_Eg_0_Aug_B_r2,c368d926d402450d1e80f8178dff083cba352e77,46
NR_Ba_50_May_C_r2,35c872f1880ecb14146401af254e4c15c8b49153,66
NR_Eg_0_Jul_C_r2,1ded517d4d00b7f3593aacd70d1d21eadf396719,43
NR_Eg_0_Jul_C_r2,667cc11e3ca339e9224cd0581fc45d333658c777,51
NR_Eg_0_Aug_A_r2,ee782b69a33451491122eb12b6048a01d7857f68,33
CI_Eg_0_May_A_r2,ee782b69a33451491122eb12b6048a01d7857f68,6
CI_Ba_50_May_A_r2,ee782b69a33451491122eb12b6048a01d7857f68,9
NR_Eg_0_Aug_A_r2,e97979ca239de4cfbd27d561925498596990331f,8
NR_Ba_50_Jul_C_r2,e97979ca239de4cfbd27d561925498596990331f,42
NR_Eg_0_Aug_A_r2,38e1536b7b437eea4327191499ccb592aaf46678,2
NR_Ba_50_Aug_A_r2,38e1536b7b437eea4327191499ccb592aaf46678,37
NR_Ba_50_Aug_B_r2,38e1536b7b437eea4327191499ccb592aaf46678,8
SK_Eg_0_Aug_A_r2,16e70182745fb63c17a575a3c9ce2d9857af545c,17
SK_Eg_0_Aug_C_r2,16e70182745fb63c17a575a3c9ce2d9857af545c,21
NR_Ba_50_May_A_r2,63cadb8ced7da07db3c761727e368ed1cfc29353,43
NR_Eg_0_May_B_r2,57438fa98690e30b94b38aeb6237fe858808a827,49
NR_Eg_0_May_B_r2,7d94d474350c838695bb7042f6ab3b91ff23c924,50
NR_Eg_0_May_B_r2,d33b9b3d7e7deef0946f3014dd42abbc058c7c93,36
NR_Eg_0_Aug_B_r2,d33b9b3d7e7deef0946f3014dd42abbc058c7c93,8
PG_Ba_50_May_B_r2,68abcbf5ccd040766063bb94e92af0ed0375d640,45
CI_Eg_0_Aug_C_r2,70e9b5bb930b7b8ec23042adfcf4a11564e81a8b,46
CI_Eg_0_May_A_r2,4722a64f544cc451a63e2be633b67e744c447710,43
NR_Eg_0_Jul_B_r2,db37e480e6d0e13ebda459b7754f967e1bef623c,4
NR_Eg_0_Aug_B_r2,db37e480e6d0e13ebda459b7754f967e1bef623c,40
PG_Eg_0_Aug_B_r2,3488e63ed38ec8dcae22b1d8fade932a65f0f998,7
SK_Ba_50_Aug_B_r2,3488e63ed38ec8dcae22b1d8fade932a65f0f998,12
SK_Eg_0_Aug_B_r2,3488e63ed38ec8dcae22b1d8fade932a65f0f998,12
CI_Eg_0_Jul_A_r2,f87654d837136c680a026886fdcbb39a38e20b9c,71
SK_Ba_50_Aug_A_r2,d9b98a7bbfaf2c1e5821e3980ba5810e9f531340,17
CI_Al_15_Jul_A_r2,d9b98a7bbfaf2c1e5821e3980ba5810e9f531340,7
PG_Ba_50_Aug_A_r2,d9b98a7bbfaf2c1e5821e3980ba5810e9f531340,19
SK_Eg_0_May_A_r2,14c212ca4f36bee9096283eb8ee8e4eb8c58353d,31
SK_Eg_0_May_A_r2,b0bb689d22a4f0602e3dbf333f043e02c2bcd0a7,54
SK_Ba_50_May_B_r2,b7c5f9d48a2afcd95675b7380a1c81110f5f74f6,2
SK_Eg_0_May_A_r2,b7c5f9d48a2afcd95675b7380a1c81110f5f74f6,40
SK_Ba_50_May_C_r2,b7c5f9d48a2afcd95675b7380a1c81110f5f74f6,8
PG_Eg_0_May_B_r2,eb03006f895724c4a7261fe6c262bdfabb9e6892,31
PG_Eg_0_May_B_r2,7a109c2dad804e180edde68e0c1ae250e18780ca,50
CI_Eg_0_May_A_r2,5800d675c64cb269477a3bec42dfe07582514c25,8
PG_Eg_0_May_B_r2,5800d675c64cb269477a3bec42dfe07582514c25,95
PG_Ba_50_May_C_r2,5800d675c64cb269477a3bec42dfe07582514c25,31
NR_Eg_0_May_A_r2,59184c20a049f22228c1dccaa244d725adab3e61,31
NR_Eg_0_May_A_r2,9945f8685e96e5e6cf4157965eec25938ad9a2b1,57
NR_Ba_50_May_B_r2,70a6de16d812d9e13aaa56437036f31e0b252c50,47
NR_Eg_0_May_C_r2,12b95ff38eb761f86565fb37d463b644c801804b,3
NR_Eg_0_May_A_r2,12b95ff38eb761f86565fb37d463b644c801804b,5
NR_Ba_50_May_B_r2,12b95ff38eb761f86565fb37d463b644c801804b,40
NR_Ba_50_May_C_r2,12b95ff38eb761f86565fb37d463b644c801804b,12
NR_Ba_50_Jul_C_r2,f2b31e153030a86143f6800a92e62d2f5050e0a0,31
SK_Eg_0_Aug_C_r2,67b2d079c661728db10a6e4cb9bc018ac659dec1,57
CI_Ba_50_May_A_r2,b6ac41e03a08cdf632be5e8bd65fe99500416e72,31
SK_Eg_0_Aug_B_r2,1a42d2dba4f9bcfa9e7576cbad5891b9e03dbae7,39
SK_Eg_0_Jul_C_r2,1a42d2dba4f9bcfa9e7576cbad5891b9e03dbae7,4
PG_Eg_0_Aug_A_r2,95ad893222aa3b9b7075a0076cb41e578b8e0ac5,31
SK_Ba_50_May_A_r2,321482cc2f9cfdbc3ebcb7cc7d563560e2d6e432,54
NR_Ba_50_May_C_r2,7a5bdce7dd29e6bda81aee48fb291f54254a5916,31
NR_Eg_0_Jul_C_r2,70c5712cd5486ca369d5c06c8778b09505e1e19c,45
NR_Eg_0_Jul_C_r2,f6ad51a6ee9d63ecc508cc416c01f5e9116ae342,12
CI_Eg_0_May_A_r2,f6ad51a6ee9d63ecc508cc416c01f5e9116ae342,2
NR_Eg_0_Jul_B_r2,f6ad51a6ee9d63ecc508cc416c01f5e9116ae342,5
PG_Eg_0_May_B_r2,f6ad51a6ee9d63ecc508cc416c01f5e9116ae342,13
NR_Eg_0_Jul_C_r2,4d97792d1cc078bed3ac948d87b99cfac8783173,3
NR_Eg_0_Aug_B_r2,4d97792d1cc078bed3ac948d87b99cfac8783173,46
PG_Eg_0_May_C_r2,4d97792d1cc078bed3ac948d87b99cfac8783173,3
CI_Ba_50_May_C_r2,c3ccd770de633eee1398f1bd6782cffc5fbadb83,63
SK_Ba_50_Jul_C_r2,c3ccd770de633eee1398f1bd6782cffc5fbadb83,4
CI_Ba_50_May_C_r2,e0fcada743e71dcaf0754318db594278a9638895,45
SK_Eg_0_Aug_A_r2,545c66526e1759966d4bcfe39c74a289f2c5a353,43
SK_Eg_0_Jul_B_r2,545c66526e1759966d4bcfe39c74a289f2c5a353,4
SK_Ba_50_Jul_C_r2,56fcfe6a3a6c3701885fc2e8a60a17cf22565db0,23
SK_Eg_0_Jul_C_r2,56fcfe6a3a6c3701885fc2e8a60a17cf22565db0,25
SK_Ba_50_Jul_B_r2,56fcfe6a3a6c3701885fc2e8a60a17cf22565db0,8
SK_Ba_50_Jul_C_r2,3f26db2e11ebdd679026e332d60a0f5bf71756f1,2
PG_Eg_0_May_A_r2,3f26db2e11ebdd679026e332d60a0f5bf71756f1,4
SK_Eg_0_Jul_B_r2,3f26db2e11ebdd679026e332d60a0f5bf71756f1,10
PG_Eg_0_May_B_r2,3f26db2e11ebdd679026e332d60a0f5bf71756f1,11
PG_Ba_50_May_C_r2,3f26db2e11ebdd679026e332d60a0f5bf71756f1,17
PG_Ba_50_May_A_r2,3f26db2e11ebdd679026e332d60a0f5bf71756f1,7
SK_Ba_50_Jul_B_r2,3f26db2e11ebdd679026e332d60a0f5bf71756f1,3
CI_Al_15_Jul_C_r2,f320e46c787fd99d05c0cefa8383ac1a0e9a94b1,4
PG_Ba_50_Jul_A_r2,f320e46c787fd99d05c0cefa8383ac1a0e9a94b1,41
PG_Eg_0_May_A_r2,8c9a34ff5d3a4ce5f4c7bb7cbbd04cb15a7ae08a,41
NR_Eg_0_Jul_B_r2,8c9a34ff5d3a4ce5f4c7bb7cbbd04cb15a7ae08a,4
NR_Eg_0_May_B_r2,1c0f6b4d0a74ea98732d2721721bf1894dd47cbe,57
NR_Eg_0_May_B_r2,4b91a4c59ee66e5d339ac2ed9e48c5271d30cac8,41
NR_Eg_0_May_B_r2,b00f958f4bc7fc5a95824021554e1b35339daed2,38
NR_Ba_50_Jul_A_r2,b00f958f4bc7fc5a95824021554e1b35339daed2,4
PG_Eg_0_May_B_r2,b00f958f4bc7fc5a95824021554e1b35339daed2,5
PG_Ba_50_May_B_r2,278e8451e917ed9d7c6750895b2c20f5a364d01a,28
PG_Eg_0_May_B_r2,278e8451e917ed9d7c6750895b2c20f5a364d01a,10
PG_Ba_50_May_C_r2,278e8451e917ed9d7c6750895b2c20f5a364d01a,12
PG_Eg_0_May_C_r2,278e8451e917ed9d7c6750895b2c20f5a364d01a,5
PG_Ba_50_May_B_r2,081cfe90cb8a7c9bf81397273db1c45b425465b3,17
PG_Ba_50_May_C_r2,081cfe90cb8a7c9bf81397273db1c45b425465b3,13
PG_Ba_50_May_B_r2,24b6e470f3befd92d0331c8c5ed8c818f54a96a4,15
PG_Eg_0_May_B_r2,24b6e470f3befd92d0331c8c5ed8c818f54a96a4,15
PG_Ba_50_May_C_r2,24b6e470f3befd92d0331c8c5ed8c818f54a96a4,11
CI_Eg_0_Jul_C_r2,180e76143c201ba0862259e4cffbcd7ce40ff33b,6
SK_Eg_0_May_A_r2,180e76143c201ba0862259e4cffbcd7ce40ff33b,21
SK_Ba_50_May_C_r2,180e76143c201ba0862259e4cffbcd7ce40ff33b,8
SK_Eg_0_May_B_r2,180e76143c201ba0862259e4cffbcd7ce40ff33b,8
CI_Eg_0_May_A_r2,45039ec7ae35747c21803d5140852098fbb9cef6,46
PG_Eg_0_Aug_C_r2,6555919e77be30ef377d3542f7c55ec95dd2d037,50
PG_Eg_0_Aug_C_r2,b935e4f26521bbfe5aa1b0ddc2dac82e0cc219f2,22
PG_Eg_0_Aug_A_r2,b935e4f26521bbfe5aa1b0ddc2dac82e0cc219f2,17
NR_Eg_0_Jul_B_r2,50d48e967ae47eaf1defe7cbb7fa931dffc104c5,51
NR_Ba_50_Jul_A_r2,fabcedaae4f27073a4de68196116b97684d8ea61,6
CI_Al_15_Jul_B_r2,fabcedaae4f27073a4de68196116b97684d8ea61,20
NR_Ba_50_Jul_C_r2,fabcedaae4f27073a4de68196116b97684d8ea61,9
SK_Ba_50_Aug_A_r2,639932e7b541543cf076bafd16e4b863d2b3a5e5,46
SK_Eg_0_May_A_r2,6ad577c82e2493b4c64d77954fb4012f5e5acbdd,14
SK_Eg_0_May_C_r2,6ad577c82e2493b4c64d77954fb4012f5e5acbdd,31
SK_Eg_0_Jul_B_r2,2a7847b9f5702d6aad1aa8235820aef168a620b8,22
SK_Ba_50_Jul_A_r2,2a7847b9f5702d6aad1aa8235820aef168a620b8,14
SK_Eg_0_Jul_C_r2,2a7847b9f5702d6aad1aa8235820aef168a620b8,7
SK_Ba_50_Jul_B_r2,2a7847b9f5702d6aad1aa8235820aef168a620b8,28
NR_Ba_50_Aug_A_r2,48d933ff3252fa9fb93406cd6770c07ed1213f54,51
PG_Ba_50_May_C_r2,9f87120f4a2b90fad6091a697deea4a83ade43a8,30
PG_Ba_50_May_C_r2,1d4f12c886f36e2735e0d4b0718d6fce5670dbb3,30
NR_Ba_50_May_B_r2,68723704404edbe1949da7bf541c50a9e42195a9,30
NR_Ba_50_Jul_C_r2,81cae87988a712567709b35586a122151e6a51d8,56
NR_Ba_50_Jul_C_r2,c00f86d06945edc193525718672102ecb8d315a9,44
NR_Ba_50_Jul_C_r2,3b64f106fb80e42157aa95954c9c23887cecec54,51
NR_Ba_50_Jul_C_r2,5ec4db5c6a12061a9d0dcf07761ba7667d9553b7,30
PG_Ba_50_Aug_B_r2,a541fd228ef7d1d712ad202623c1590a3c883377,30
NR_Ba_50_Aug_B_r2,dd2ddf9c91d09737a0c45624d885e704e21cacb6,30
SK_Eg_0_May_C_r2,d574527c9cb92f2a87acfa6d907db4ded3a68278,43
SK_Ba_50_May_A_r2,d574527c9cb92f2a87acfa6d907db4ded3a68278,3
NR_Eg_0_Jul_A_r2,f125c8d938a36f9af566660e427610174d30a3da,30
NR_Eg_0_Jul_A_r2,f414d5d3f8fdae834cbefc5427b166eacaad9631,44
NR_Eg_0_Jul_C_r2,d06ea7b265d44f9ddb0602f15a59d7bdbbc73b0f,24
CI_Eg_0_May_C_r2,d06ea7b265d44f9ddb0602f15a59d7bdbbc73b0f,5
NR_Eg_0_Jul_C_r2,502068d1e514f3d0ac2d67b0063aaa072af8c9e0,3
CI_Eg_0_Aug_C_r2,502068d1e514f3d0ac2d67b0063aaa072af8c9e0,12
PG_Eg_0_May_B_r2,502068d1e514f3d0ac2d67b0063aaa072af8c9e0,4
CI_Ba_50_Aug_B_r2,502068d1e514f3d0ac2d67b0063aaa072af8c9e0,9
SK_Ba_50_Jul_B_r2,502068d1e514f3d0ac2d67b0063aaa072af8c9e0,5
NR_Eg_0_Aug_A_r2,46e7d136aeac2f2c0c7719e2fa8f94eb15fde08c,29
NR_Eg_0_Aug_A_r2,ab775d2c234ae25bfe2711515e8dcd8657ee47f0,40
CI_Ba_50_May_C_r2,d0e214399881713b017b1d401ef3ec113b52fd94,18
CI_Eg_0_May_C_r2,d0e214399881713b017b1d401ef3ec113b52fd94,2
SK_Eg_0_May_C_r2,d0e214399881713b017b1d401ef3ec113b52fd94,23
CI_Eg_0_Jul_B_r2,5062b1fc331c192a31662e216f35689f218da209,3
PG_Eg_0_Aug_B_r2,5062b1fc331c192a31662e216f35689f218da209,26
SK_Eg_0_Jul_B_r2,5062b1fc331c192a31662e216f35689f218da209,10
NR_Ba_50_Jul_B_r2,eabcf719b23a9e7c745efb11d04e7ba0fffd6d24,29
NR_Ba_50_Jul_B_r2,ec8cc7822c5d720246d987be989fdbffd74f1b11,39
NR_Ba_50_Jul_B_r2,d90104ed990ecad059e0b81284d400be5177dd60,5
SK_Eg_0_May_A_r2,d90104ed990ecad059e0b81284d400be5177dd60,13
CI_Ba_50_Aug_B_r2,d90104ed990ecad059e0b81284d400be5177dd60,38
SK_Ba_50_Jul_C_r2,2b6e75def41f36c7ad4885d7dc81b06060cf9a3c,19
