sample,Hash,nReads
PG_Al_15_May_A_r3,a7fe3b1cfee79fcc91166656ae4f429d0ea7da0f,49
PG_Al_6_May_A_r3,ba5241dbb01ec5a111a11dff32c9d689d9ae2d48,40
CI_Al_1_May_C_r3,eb0c058d0d006593e14eb5e8ee914d2a79760dc6,50
CI_Al_6_Aug_B_r3,215f8776a2e85bc6c57b806a716a47787a6ff10e,30
PG_Al_10_Aug_B_r3,0ba4f718d1d09932cf9c1a7dd0acef92ec7a5ed3,24
CI_Al_3_Aug_C_r3,35b2d6758e9de7cc8b7cd0ac73ac2a1ca351e04a,36
CI_Al_3_Aug_B_r3,35b2d6758e9de7cc8b7cd0ac73ac2a1ca351e04a,3
CI_Al_1_May_A_r3,cd0da87e3ee81e62c05d08050e85ea1beb15b1ce,39
CI_Al_1_May_A_r3,a32714a64b8dbf5374d4b30141fa2badec8def75,24
PG_Al_15_May_B_r3,9db0d704b08e1d2855d539fa829ab3550275f425,41
PG_Al_3_Aug_A_r3,743c6bd005e7f7e3b9016fa51ac48df8afa12965,44
CI_Al_10_Aug_A_r3,d93ea40ecd93491d7e04a4ec9225c8403027dbbc,24
PG_Al_10_May_B_r3,24135aac1e6a8c3d8f0021974d0ec2629cf4e4de,24
PG_Al_10_May_B_r3,c9569fdee2577a87ba2cbf44fc4cd9123e041624,38
CI_Al_10_May_A_r3,95c0761414a377e0431cb45d3e9801d7b57c44c0,42
CI_Al_15_Aug_B_r3,1ef2f1e5bf34af315fa168a160b5b0dfb249984b,18
PG_Al_10_May_C_r3,1ef2f1e5bf34af315fa168a160b5b0dfb249984b,12
CI_Al_15_Aug_B_r3,80fef78d0f63303a6c162773c4cef4c47401ab74,2
CI_Al_1_Aug_A_r3,80fef78d0f63303a6c162773c4cef4c47401ab74,13
CI_Al_6_Aug_A_r3,80fef78d0f63303a6c162773c4cef4c47401ab74,17
CI_Al_10_Aug_C_r3,80fef78d0f63303a6c162773c4cef4c47401ab74,2
CI_Al_1_Aug_C_r3,80fef78d0f63303a6c162773c4cef4c47401ab74,2
CI_Al_1_May_B_r3,4994a12c9bb761cb47ab59ec6a97f65084e9826f,42
CI_Al_1_May_B_r3,733b8942605b5cfd9e61f5aed13492286853d505,23
CI_Al_1_May_B_r3,b9569e7612bc7bb5b8b0e3bb886bc01edba0bc7b,23
CI_Al_1_Aug_A_r3,7ac48e63da8b8eb4975f60960dfa1031043faf86,46
CI_Al_1_Aug_A_r3,059645e8dca2af371e9585d4795139183cc380df,22
PG_Al_6_May_B_r3,059645e8dca2af371e9585d4795139183cc380df,7
CI_Al_6_Aug_A_r3,0f8cc9d6bd90a4b97b0d7c5aa02b29b409a1c269,38
CI_Al_6_Aug_A_r3,052b493997f8114366ed7004812f1622ebd32972,9
CI_Al_3_Aug_A_r3,052b493997f8114366ed7004812f1622ebd32972,16
PG_Al_15_May_C_r3,80e74c5baeb843b610a32b8d165a04524d33fc44,12
CI_Al_1_May_A_r3,80e74c5baeb843b610a32b8d165a04524d33fc44,20
PG_Al_15_May_C_r3,ad2ff42d5fac76f4967e9440200f796269e637b1,3
PG_Al_1_Aug_B_r3,ad2ff42d5fac76f4967e9440200f796269e637b1,27
PG_Al_1_May_A_r3,ad2ff42d5fac76f4967e9440200f796269e637b1,3
PG_Al_6_May_C_r3,43b7c8ffa09e4a9bfd6a65a6e70bd91030afdae2,20
CI_Al_10_Aug_B_r3,43b7c8ffa09e4a9bfd6a65a6e70bd91030afdae2,16
CI_Al_15_Aug_A_r3,429f1ed9b6b8c6e2efa11428508ddf6b4b7169f8,25
CI_Al_15_Aug_A_r3,a6a22ba7fd57b71c74f7e3c990ad0a991dedc58d,4
CI_Al_3_Aug_B_r3,a6a22ba7fd57b71c74f7e3c990ad0a991dedc58d,30
CI_Al_10_May_B_r3,295ce916a32e86207e5ab0644f7d8d821078f9b8,34
CI_Al_10_May_B_r3,692e434bf66263547fa9de76fdd99aa6d289abfb,45
CI_Al_10_May_C_r3,65bc3d23cabddaa148606b1018a97aea3151299d,35
CI_Al_10_May_C_r3,95c8938c0d8262421a6c9adc1e6921986d10ddb6,41
PG_Al_1_May_B_r3,be14c5b0ea6c31684a9fc46ab0619f1f6cad1000,23
PG_Al_6_May_B_r3,be14c5b0ea6c31684a9fc46ab0619f1f6cad1000,12
PG_Al_1_May_A_r3,9d11bb46cfd3624390f9de27e253ad2da25f13b4,8
PG_Al_6_May_B_r3,9d11bb46cfd3624390f9de27e253ad2da25f13b4,15
PG_Al_15_May_B_r3,9d11bb46cfd3624390f9de27e253ad2da25f13b4,6
PG_Al_10_May_B_r3,9d11bb46cfd3624390f9de27e253ad2da25f13b4,3
CI_Al_3_Aug_A_r3,2762f49718ca275ad14fc7504c790115b3b27103,35
CI_Al_3_Aug_A_r3,092828abc3d1b0150f0e760b355b8115b33702db,23
PG_Al_1_Aug_C_r3,0acacb04944c5d5e65a556d64fb1e16ebb2b6bd2,23
PG_Al_3_Aug_C_r3,762767284a4f06af37dab2db6ad1f8410e0b6c6a,22
PG_Al_15_Aug_B_r3,762767284a4f06af37dab2db6ad1f8410e0b6c6a,8
PG_Al_1_May_C_r3,a90ef8193bca55d10d23612fb1d037e3c4ba6bbc,19
CI_Al_3_Aug_B_r3,a90ef8193bca55d10d23612fb1d037e3c4ba6bbc,22
CI_Al_1_Aug_B_r3,df6565eb9cecdd7fa19349ea5189fa55fcaaa24a,37
PG_Al_6_May_B_r3,884393074be3edcda3c8bb497a536ec368d65329,23
PG_Al_15_May_A_r3,46ff81b695789fe3411554172efa73fcca46a83e,23
CI_Al_6_May_A_r3,7d88e1e204aebd8ff453055ef343e99b2419ba2e,38
PG_Al_6_May_A_r3,4933a07430035e4c8ed32c521c7fd41f9c70f68c,35
CI_Al_1_May_C_r3,08276cbddf12e66bdaf84642b7f912f2b8592fb8,37
CI_Al_6_Aug_B_r3,9bc62c947e3efd665255187e3ac21ced054494fa,16
PG_Al_3_May_C_r3,9bc62c947e3efd665255187e3ac21ced054494fa,16
CI_Al_10_May_A_r3,9bc62c947e3efd665255187e3ac21ced054494fa,5
CI_Al_3_Aug_C_r3,add88c19fa5100ede4579c8854b44cb4795388f1,34
CI_Al_1_May_A_r3,66c82580d315e5d35981f133f880923e382e046c,35
CI_Al_15_May_A_r3,d2ccd63eb409e22afe370537feb8790906baeb51,43
PG_Al_15_May_B_r3,23b80df78e307619fd98bc1fb71fc47eb0f32dba,38
PG_Al_3_Aug_A_r3,ba00cef35d3b3231cd3bdcf00ccb69de4072c2b1,32
PG_Al_10_May_B_r3,ba00cef35d3b3231cd3bdcf00ccb69de4072c2b1,3
CI_Al_15_May_A_r3,8b09545afc4c9fdab6707f31d4e49cc5b9989dff,3
CI_Al_15_May_B_r3,8b09545afc4c9fdab6707f31d4e49cc5b9989dff,27
CI_Al_10_May_A_r3,8b09545afc4c9fdab6707f31d4e49cc5b9989dff,4
CI_Al_6_May_A_r3,f1fa78ddf2f6be46dd4289dbe279edd40aa2070c,4
PG_Al_10_May_B_r3,f1fa78ddf2f6be46dd4289dbe279edd40aa2070c,23
PG_Al_10_May_B_r3,03f23a1b30bb9fafc41a98e6882e57ccfed55562,23
CI_Al_3_Aug_B_r3,13dc3105aa6f52a574b0d8e9e3bfac077de60224,40
NA_NA_NA_NA_A_r3,31b13c2a5391b728675bf16b5b56bfa1cb829172,22
CI_Al_15_Aug_B_r3,3a196a607cb6289b7d0059c615bf8d765d38c36d,23
PG_Al_10_May_C_r3,3a196a607cb6289b7d0059c615bf8d765d38c36d,10
CI_Al_15_Aug_B_r3,46d355c4350ae9b0265e222bdd1b09dce22c7564,20
PG_Al_10_May_C_r3,46d355c4350ae9b0265e222bdd1b09dce22c7564,15
CI_Al_3_May_B_r3,402dcdf5a09399b3e9513d29dc2415220c64b1b5,5
CI_Al_3_May_A_r3,402dcdf5a09399b3e9513d29dc2415220c64b1b5,5
CI_Al_15_May_B_r3,402dcdf5a09399b3e9513d29dc2415220c64b1b5,12
PG_Al_3_May_B_r3,63bcacce6642eb019f517c366ca704b64be0fd0f,36
PG_Al_3_May_B_r3,f36af11b0f8ea765dced0f6110f79576efe5893e,12
PG_Al_3_Aug_C_r3,f36af11b0f8ea765dced0f6110f79576efe5893e,8
CI_Al_1_Aug_B_r3,f36af11b0f8ea765dced0f6110f79576efe5893e,10
CI_Al_6_Aug_A_r3,95fac18086c8b2b663eccf2aa00a58beacc09292,22
CI_Al_6_Aug_A_r3,4b0980ef4366ffccc37258eacf2c295965296c6e,22
PG_Al_15_May_C_r3,6412fdb54096b8456824ca713d1ff28770828832,22
PG_Al_15_May_C_r3,71d13fbea12c5fbcdbcdec87d42cf12df9a2ad07,8
CI_Al_10_May_C_r3,71d13fbea12c5fbcdbcdec87d42cf12df9a2ad07,19
CI_Al_10_May_A_r3,71d13fbea12c5fbcdbcdec87d42cf12df9a2ad07,11
PG_Al_1_Aug_A_r3,3adccb1a1628a6d0645878c9cbe0a505d066d3be,22
PG_Al_1_Aug_A_r3,8b27c8fc3cb3ef58a595fa009413c5582b499066,7
PG_Al_1_Aug_B_r3,8b27c8fc3cb3ef58a595fa009413c5582b499066,39
CI_Al_6_Aug_C_r3,f8d64ddc538bef1afe8eef508fbfcf90ada7040c,22
PG_Al_6_May_C_r3,5434d354d98463a68a0e753c78525f1f892ec06d,41
CI_Al_10_Aug_B_r3,5434d354d98463a68a0e753c78525f1f892ec06d,8
PG_Al_10_Aug_C_r3,a1850805dc82cd78c93bf1ff0bbeefce7f8f3c40,33
CI_Al_3_May_A_r3,66b3d1baa93465a8e00af0009ca23d01320f1eb7,22
PG_Al_1_May_B_r3,83023b64c5226a472ad6762c400094afb0dad456,39
PG_Al_1_May_B_r3,92f2e0e210cec2c4e7a5d9deb24b4d5d4341e012,33
PG_Al_1_May_B_r3,5a8ed61a16d9f9ed3fc349d7350cd96e4d54df55,39
PG_Al_1_May_B_r3,5301eb4d638068cb8704c9cfe251712dd4831d5d,35
PG_Al_6_May_A_r3,5301eb4d638068cb8704c9cfe251712dd4831d5d,12
CI_Al_10_Aug_C_r3,ee84bc544bbf56d023d77d6e7b778e046408ba67,22
PG_Al_1_Aug_B_r3,ef5d2213c749a2530271fbe06e852684fd3bac92,34
PG_Al_1_May_A_r3,be7d9a2f3c58179a9b9c555a0122d33490b4e9b1,28
CI_Al_3_Aug_A_r3,195aa13d5bf663ec18bd859ef15485adb152f2db,33
PG_Al_1_Aug_C_r3,5f043121f3e69abcc25709244acdb699ffee2ea7,28
NA_NA_NA_NA_B_r3,5f043121f3e69abcc25709244acdb699ffee2ea7,12
PG_Al_3_Aug_C_r3,c1e6f5c1da25e8e902ae5d0230854414c48a69f9,39
PG_Al_3_Aug_C_r3,eb927c7f2bb1c8881b9832db3f8f7138f940828d,8
PG_Al_6_Aug_C_r3,eb927c7f2bb1c8881b9832db3f8f7138f940828d,19
PG_Al_6_May_B_r3,843e9c58873a9937c36e57ef47e9bbe4101a9630,22
PG_Al_6_May_B_r3,61e659065ad01effba3a00b107bd0ec5a5009748,31
PG_Al_6_May_B_r3,3b80e31c21f13da84114e5616c607caaaec166c9,28
PG_Al_6_May_B_r3,17e5d1f8b03923e8502807812445c6fb2e41c403,39
PG_Al_6_May_B_r3,196285f43f2d0e9de8412d3535b0096b4feeae9b,44
PG_Al_15_May_A_r3,756f1e21acf9e2a1984ed4c6392efdba2d806aad,31
PG_Al_15_May_A_r3,da07ecf33055aa0eb24ad7ccb3957428a83540b9,21
PG_Al_15_May_B_r3,da07ecf33055aa0eb24ad7ccb3957428a83540b9,20
CI_Al_6_May_A_r3,5b5aab67aabf85b44d455e8d98ea9afef3b8c3a0,12
CI_Al_1_May_C_r3,5b5aab67aabf85b44d455e8d98ea9afef3b8c3a0,24
CI_Al_6_May_A_r3,c51a7cadfb175f76592894c5da0dbdc78318dd52,9
CI_Al_1_May_C_r3,c51a7cadfb175f76592894c5da0dbdc78318dd52,17
CI_Al_6_May_A_r3,8a8473d9f76fd502cb9ab181426132c986284164,5
PG_Al_10_May_B_r3,8a8473d9f76fd502cb9ab181426132c986284164,23
PG_Al_6_May_A_r3,0c89613cff856b58c368c60ce12ffbf4e55170bb,28
CI_Al_3_Aug_B_r3,0c89613cff856b58c368c60ce12ffbf4e55170bb,1
CI_Al_1_Aug_C_r3,96a7538e6f4bafcf27a56144e967b00f4c90bed1,32
CI_Al_6_Aug_B_r3,35d87c816c1fdf3a982742251abffcf2c00add53,36
CI_Al_3_Aug_C_r3,a68daa82850a46044f28a1d59bd75d8fcde7e906,40
CI_Al_6_May_C_r3,80ea4c4a3db2e595e07c0e1b82e1acf838a6b8d7,15
CI_Al_6_May_B_r3,80ea4c4a3db2e595e07c0e1b82e1acf838a6b8d7,7
CI_Al_1_May_A_r3,031b0c136455e395b3003e9a23d91bef061c9999,37
CI_Al_1_May_A_r3,91d531e9b6359a547786a632ee4ae775e0345caf,33
CI_Al_1_May_A_r3,a81bff57ef8cdf717668ca02c52b28764319b025,30
PG_Al_15_May_B_r3,a913dde92addd05c2782e43ab32b7222eeb606b4,22
CI_Al_10_May_A_r3,91d7bf4526acc9427e5cfe6fb808db14e69ef393,22
CI_Al_10_May_A_r3,53a6902eedcfcae559a0995c71fd7bd3a88b80d9,35
CI_Al_15_Aug_B_r3,0a2a4e7be15d0d0abcf91ea46e0f22c0d4f0141e,16
PG_Al_10_May_C_r3,0a2a4e7be15d0d0abcf91ea46e0f22c0d4f0141e,5
CI_Al_15_Aug_B_r3,5b8d85b7ed90973d225490df6a195fdfd5641db1,26
PG_Al_10_May_C_r3,5b8d85b7ed90973d225490df6a195fdfd5641db1,12
CI_Al_15_Aug_B_r3,b1483725dc092f51c28e0073dd52de965d8b7dcb,22
PG_Al_10_May_C_r3,b1483725dc092f51c28e0073dd52de965d8b7dcb,7
CI_Al_15_Aug_B_r3,eb680d2c7b5f5f4013828181b28b95b9be84984c,11
PG_Al_6_May_C_r3,eb680d2c7b5f5f4013828181b28b95b9be84984c,6
PG_Al_1_May_C_r3,eb680d2c7b5f5f4013828181b28b95b9be84984c,5
PG_Al_10_May_C_r3,eb680d2c7b5f5f4013828181b28b95b9be84984c,2
PG_Al_10_May_A_r3,eb680d2c7b5f5f4013828181b28b95b9be84984c,4
PG_Al_10_May_B_r3,eb680d2c7b5f5f4013828181b28b95b9be84984c,12
CI_Al_15_Aug_B_r3,e7b4598b6008cf501132b47ba13ed4e0e09c2cc1,2
CI_Al_6_Aug_C_r3,e7b4598b6008cf501132b47ba13ed4e0e09c2cc1,24
CI_Al_3_Aug_A_r3,e7b4598b6008cf501132b47ba13ed4e0e09c2cc1,6
CI_Al_3_Aug_B_r3,e7b4598b6008cf501132b47ba13ed4e0e09c2cc1,3
CI_Al_3_May_B_r3,a7c559f4cf36622529cd2255593cd64952e4ab1e,31
CI_Al_3_May_B_r3,a885f83ebd3c7d9580baa97023aeae2f6fcc7b84,21
CI_Al_3_May_C_r3,a885f83ebd3c7d9580baa97023aeae2f6fcc7b84,11
CI_Al_6_Aug_A_r3,9eeae1d48173f55b6a148309013494f9dd55b011,6
CI_Al_10_Aug_C_r3,9eeae1d48173f55b6a148309013494f9dd55b011,3
CI_Al_1_Aug_C_r3,9eeae1d48173f55b6a148309013494f9dd55b011,6
CI_Al_3_Aug_C_r3,9eeae1d48173f55b6a148309013494f9dd55b011,6
PG_Al_15_May_C_r3,ba037c5747f64d983c0fc4f34104fc367b8bae71,33
PG_Al_15_May_C_r3,6be1d407c163c24ab97cebc0602484a851262f10,4
PG_Al_10_May_C_r3,6be1d407c163c24ab97cebc0602484a851262f10,2
PG_Al_15_May_B_r3,6be1d407c163c24ab97cebc0602484a851262f10,21
CI_Al_6_Aug_C_r3,93f24709154505120605e00780345386544ae736,30
CI_Al_6_Aug_C_r3,12206e2239b984a9d5d5cdbc4e01c8cfa31d364e,41
CI_Al_10_May_B_r3,12206e2239b984a9d5d5cdbc4e01c8cfa31d364e,4
PG_Al_6_May_C_r3,92bc671936f1ff33fd5237d61402c2378fa7bf41,28
CI_Al_6_May_C_r3,92bc671936f1ff33fd5237d61402c2378fa7bf41,5
CI_Al_10_Aug_B_r3,92bc671936f1ff33fd5237d61402c2378fa7bf41,6
PG_Al_6_Aug_B_r3,32674e5ff73f492cfcab17a239693f643d8e0fb3,35
CI_Al_3_May_C_r3,778409ce45ff8486ae69bd36e13414ad0f6d120e,18
PG_Al_15_Aug_C_r3,778409ce45ff8486ae69bd36e13414ad0f6d120e,10
PG_Al_15_May_B_r3,778409ce45ff8486ae69bd36e13414ad0f6d120e,4
CI_Al_10_May_B_r3,f6d46b39ff17558f2c7baf06243670840d72e4a2,9
CI_Al_10_May_C_r3,f6d46b39ff17558f2c7baf06243670840d72e4a2,22
CI_Al_6_May_A_r3,f6d46b39ff17558f2c7baf06243670840d72e4a2,3
CI_Al_10_Aug_C_r3,18e7bd7b4f0416a11515d76606220ef8f81c22bd,32
CI_Al_10_Aug_C_r3,049ead1ec895e57d69c30c090b54d1bb72507ee6,37
PG_Al_1_Aug_B_r3,fc4c0639fc099dcb7132b016dba565248eb7307f,34
CI_Al_3_Aug_A_r3,0e152949b525a3cc78c262190c2d00556d4f34b2,28
CI_Al_3_Aug_C_r3,0e152949b525a3cc78c262190c2d00556d4f34b2,6
CI_Al_1_Aug_B_r3,76014911430b6898a111fa3ecfa3167f2499e017,17
PG_Al_10_Aug_B_r3,76014911430b6898a111fa3ecfa3167f2499e017,31
PG_Al_6_May_B_r3,68a920724167b9fb111d6e65dc7d00d82687c77d,21
PG_Al_6_May_A_r3,896f652d80f483d749b8cb94e5733f55f803b053,5
PG_Al_15_Aug_B_r3,896f652d80f483d749b8cb94e5733f55f803b053,16
CI_Al_1_May_C_r3,b14d1d849393c6a86829364dbcab804c3aa2a2ba,39
CI_Al_6_Aug_B_r3,2a4e2949f541418577094db2038c866b2c42088c,15
PG_Al_3_May_C_r3,2a4e2949f541418577094db2038c866b2c42088c,20
PG_Al_10_Aug_B_r3,e5c5aaeb7c876ed11cbb616eeb89aa43c9e4742a,33
CI_Al_6_May_C_r3,f1e80bc1a0a929f094f52cf7a412940fd3fe69e9,38
CI_Al_6_May_C_r3,b37589d7b006a47f235ff0e0df36f46e42af9c00,21
PG_Al_15_Aug_A_r3,60e706d920e3952333a2fced5c0d0129fbc60f00,21
CI_Al_1_May_A_r3,c9912f12f7a0de1234dac0ae111ee5c1e1270cc9,36
PG_Al_10_May_A_r3,99aa6ed4d287c351b77deecfcc0372d7b2a9199f,46
CI_Al_15_May_A_r3,1d4138ca4728020b156221d224da788f90b73be8,34
CI_Al_15_May_A_r3,29d4e3cecde30b95919bbd9200bef72287c09d66,21
CI_Al_15_May_A_r3,c6754f354e7fcad587a3e8c8fcff4676fa36ce7b,21
CI_Al_15_May_A_r3,2b398c6f7e764468b27d45621f52c0caa3f69bb6,42
PG_Al_10_May_B_r3,3c8821f6d83b5c1635a22124cda623e21f48b5d0,36
PG_Al_10_May_B_r3,b4258a911020b4533c76d93e68a75b9f31956d73,29
CI_Al_10_Aug_B_r3,bf04d2b2b05cf4135a77e91a59b1ac3ac94efc98,21
CI_Al_15_Aug_B_r3,6bbda530f9f0ff574f97377749426aef70e33082,20
CI_Al_15_Aug_B_r3,ecd0c104bc20e5156f37544beeb7afebb92d5c45,27
PG_Al_10_May_C_r3,ecd0c104bc20e5156f37544beeb7afebb92d5c45,5
CI_Al_15_Aug_B_r3,a137e335c5426505d6df73148dddca4bc6d51737,26
PG_Al_10_May_C_r3,a137e335c5426505d6df73148dddca4bc6d51737,3
CI_Al_15_Aug_B_r3,b695a7cb910410408f93ee3e92767bb7bc945209,30
PG_Al_10_May_C_r3,b695a7cb910410408f93ee3e92767bb7bc945209,4
PG_Al_10_May_A_r3,b695a7cb910410408f93ee3e92767bb7bc945209,10
CI_Al_15_Aug_B_r3,1c22871ba422255b4d3506e2cc096432d2482aae,24
CI_Al_3_Aug_B_r3,1c22871ba422255b4d3506e2cc096432d2482aae,5
CI_Al_15_Aug_B_r3,f4a359a4d70fac1f0ef71d779fdcd8fe4219e0e3,22
PG_Al_10_May_C_r3,f4a359a4d70fac1f0ef71d779fdcd8fe4219e0e3,12
CI_Al_15_Aug_B_r3,bf1d5dc149f450cf1f9f928d72a548d7f043aa13,13
PG_Al_10_May_C_r3,bf1d5dc149f450cf1f9f928d72a548d7f043aa13,13
CI_Al_15_Aug_B_r3,d5e385b0124b5c68740acab4431e264ae7b2a44a,16
PG_Al_10_May_C_r3,d5e385b0124b5c68740acab4431e264ae7b2a44a,7
CI_Al_3_May_B_r3,418eab6c6fc7ee10e5665d85276badc3cbd3ed5f,27
CI_Al_1_May_B_r3,b04d9374e8906855840c1f997e4d67803eb7cc9e,32
CI_Al_1_May_B_r3,16d63d95d60a69c919375a8ebdda6d5a5915ff60,25
CI_Al_1_May_C_r3,16d63d95d60a69c919375a8ebdda6d5a5915ff60,14
CI_Al_1_May_B_r3,35848b72b7cead1ffbfdb57ba4c963ef64633c4e,8
CI_Al_15_May_C_r3,35848b72b7cead1ffbfdb57ba4c963ef64633c4e,36
CI_Al_15_May_A_r3,35848b72b7cead1ffbfdb57ba4c963ef64633c4e,16
CI_Al_1_Aug_A_r3,3266801e79f9f8ed1b427e31a8bed5a7c00323ac,20
CI_Al_1_Aug_A_r3,59f8530129fde9e150db66ee10f0eccc6d9dab47,20
PG_Al_3_May_B_r3,ecc0c04e6f443980fbc2e703d0c25206f93d6d77,38
PG_Al_3_May_B_r3,4f17c55a8a2defecdaf975452c1a151b606270a2,34
PG_Al_3_May_B_r3,efc62aed566386f7f35a10f28a91a06e7d13db71,9
PG_Al_6_May_C_r3,efc62aed566386f7f35a10f28a91a06e7d13db71,10
CI_Al_10_Aug_B_r3,efc62aed566386f7f35a10f28a91a06e7d13db71,6
CI_Al_6_Aug_A_r3,4c34105e111d8fca62c9048e125d40d9dfcc1741,24
PG_Al_15_May_C_r3,1b03033f6a8d1b8149cdae3058c3628f1386cb39,29
PG_Al_6_May_C_r3,a7e43ae20e7fdf7369d7992591c769c1d6e1c574,36
PG_Al_6_May_C_r3,2bbdcc79cdef3c97130f4981bc2a2a0dfb3bf95b,11
CI_Al_10_Aug_B_r3,2bbdcc79cdef3c97130f4981bc2a2a0dfb3bf95b,17
PG_Al_6_May_C_r3,39b7f858d9f8a4e80f6d3b73afdd122fa5991242,17
CI_Al_10_Aug_B_r3,39b7f858d9f8a4e80f6d3b73afdd122fa5991242,14
PG_Al_3_May_A_r3,e0527bf2db1a8fc232c5f78e1118c43ced6cd52c,20
CI_Al_3_May_A_r3,1719ac2d8dbbc7ce0ff345399fc96e7422995f02,32
CI_Al_15_Aug_A_r3,53f072b9224fe434108866d5f57b5901891bc697,33
CI_Al_10_May_B_r3,8433eeaf846c29ac706ce65e2c3c89aeeb5d03b6,32
CI_Al_10_May_B_r3,3941ca3064f8a2880e9c85ad07ef9e61392de55c,42
CI_Al_6_May_C_r3,3941ca3064f8a2880e9c85ad07ef9e61392de55c,8
PG_Al_1_May_B_r3,1a1d1e503120ede23f49eacbf32d32515987557f,35
PG_Al_1_May_B_r3,ec590f66284fef21498018be2733fd9784977122,12
PG_Al_15_May_B_r3,ec590f66284fef21498018be2733fd9784977122,8
CI_Al_10_Aug_C_r3,24b3fa41e2e445a4d3c755c85f544b85eb9371c6,41
CI_Al_10_Aug_C_r3,329a3b637eb8c9151dcad8668b04a6f595964b43,15
CI_Al_10_Aug_B_r3,329a3b637eb8c9151dcad8668b04a6f595964b43,21
PG_Al_1_Aug_B_r3,9ab6e21ee0335cf4a648b4ac5388e30499aa3515,20
PG_Al_1_Aug_B_r3,7aa8286ecbc81edf7e5675500e0a426532af339f,35
PG_Al_1_May_A_r3,4dff4cdff7c09f3ff8ccff62db03dced072236f7,41
PG_Al_1_May_A_r3,01d4bfcf4a236819156c4a5177f76e43df53232e,33
PG_Al_1_May_A_r3,849d9c3228b5f85b329f7775d76459b71ae44332,34
PG_Al_1_May_A_r3,996edeff704f9d38d544f4eda7d89c931626f822,22
CI_Al_1_May_C_r3,996edeff704f9d38d544f4eda7d89c931626f822,4
CI_Al_3_Aug_A_r3,575b5738ee679b343ff35cfa1aa1c81b01b086e1,31
CI_Al_3_Aug_A_r3,6fa9ff1d798336381403ac5ffbb6020495057877,29
CI_Al_3_Aug_A_r3,ee424cd92566c8656b23bc33789949b92c0df9e0,24
CI_Al_3_Aug_A_r3,2d1513279d9d2c3dd45a568bdc148513830a23f5,32
PG_Al_3_Aug_C_r3,9265274ea79126621cd73abbbd52590fb425c2f3,20
CI_Al_6_May_A_r3,79423038fa44c45d832cad7dffbe280e2fcf8041,37
CI_Al_6_May_A_r3,ea1a9dadeda0c790e9f0424f891a3ed8ed566180,36
CI_Al_15_Aug_B_r3,95e3fb71652a9c36137474340fc481e50d70d1e9,10
PG_Al_10_May_C_r3,95e3fb71652a9c36137474340fc481e50d70d1e9,30
PG_Al_15_Aug_B_r3,e5bd48027f86b117bffa4afa17d6aea4fead898f,11
PG_Al_15_Aug_A_r3,e5bd48027f86b117bffa4afa17d6aea4fead898f,12
CI_Al_3_Aug_B_r3,e5bd48027f86b117bffa4afa17d6aea4fead898f,4
CI_Al_3_Aug_C_r3,3385cd5269f848449002995a0c2f6f40b98ac8cf,31
PG_Al_10_May_A_r3,5a89526b91dec3d6ff7fc2bf0ff7f67d3ec460af,25
CI_Al_15_May_A_r3,b8e3f506b9e1e0d878b891ba5f3b45e52787565c,41
CI_Al_15_May_A_r3,78c8ec5b1d08e29d33e5428efeb0663c7b254040,37
PG_Al_15_May_B_r3,37a4f525c5bf5d8cbebdae9ab131dcbf02fa6e95,34
PG_Al_15_May_B_r3,70b829ae13d437f7d53abec7269f5707e6d90a2e,24
PG_Al_10_May_B_r3,70b829ae13d437f7d53abec7269f5707e6d90a2e,5
PG_Al_3_Aug_A_r3,d2e3c3750bb3c379f9719c848d96e8e51d17a38f,40
CI_Al_10_Aug_A_r3,b73f3f23eedb03969858763e2e77126e7e4ff076,31
PG_Al_10_May_B_r3,6388b37134e9ada22560afa7259ef240ddb19838,33
CI_Al_3_Aug_B_r3,7f4d43284444b5b904c2896592d37dd49a9ceb40,28
CI_Al_3_Aug_B_r3,872afc73bd7848cd09c63963f1bb45a0e9ca5bb3,36
CI_Al_10_May_A_r3,ecc3cf6e173e41dcbef6a513cf74c6ffb7074840,20
NA_NA_NA_NA_A_r3,650bf7a0d35a026fb44fdd941fb65692689d2779,28
CI_Al_15_Aug_B_r3,e41da3ad83b9d051f2139b4f69d17462c38fd323,13
PG_Al_10_May_C_r3,e41da3ad83b9d051f2139b4f69d17462c38fd323,6
CI_Al_15_Aug_B_r3,e09f34742cd445aa4695733c78a0373d540241c3,13
PG_Al_10_May_C_r3,e09f34742cd445aa4695733c78a0373d540241c3,9
CI_Al_15_Aug_B_r3,2830957c9f93454b15f8381a54bc0569dd987ffa,5
PG_Al_15_May_C_r3,2830957c9f93454b15f8381a54bc0569dd987ffa,9
PG_Al_1_May_B_r3,2830957c9f93454b15f8381a54bc0569dd987ffa,5
PG_Al_6_May_B_r3,2830957c9f93454b15f8381a54bc0569dd987ffa,5
PG_Al_10_May_B_r3,2830957c9f93454b15f8381a54bc0569dd987ffa,4
CI_Al_3_May_B_r3,34581416f0f5a9a3031bc5fafa1c7efa70f7935e,4
CI_Al_10_May_C_r3,34581416f0f5a9a3031bc5fafa1c7efa70f7935e,3
CI_Al_1_May_C_r3,34581416f0f5a9a3031bc5fafa1c7efa70f7935e,2
PG_Al_15_May_B_r3,34581416f0f5a9a3031bc5fafa1c7efa70f7935e,10
CI_Al_1_May_B_r3,716d9a1a5ef0898a009012b4ea3623cd35c2e39c,19
