sample,Hash,nReads
SK_Al_6_Aug_C_r4,3f4ab1609c139a2d5ac8689e0200546e0db22f4e,12
SK_Al_6_Aug_C_r4,4692c9efbbb28e01abdd070bf920444ad99dc8a5,22
SK_Al_6_Aug_C_r4,c2ad690c541a3bbbb46413aafde49a2956885fcf,8
SK_Al_6_Aug_B_r4,c2ad690c541a3bbbb46413aafde49a2956885fcf,9
SK_Al_1_Aug_C_r4,b1484422db49f78538636f3a2161c466a09be83a,12
NR_Ac_1_Jul_B_r4,af14d1b048b3d75b06e0932f31844d9b8bf14a51,20
NR_Ac_10_Jul_C_r4,00aacff6bf360b19848ba29ff70242bf61e18a80,21
NR_Ac_3_Jul_B_r4,75b6926b9a95157ab98d6f09d936b726588c2ad7,12
NR_Ac_15_Aug_C_r4,7d50b92ac557759c682506e29ee7252dd4e7ec04,26
NR_Ac_15_Aug_C_r4,98576fba1eaa85d11736998aed2507dd91c84a6a,12
NR_Ac_15_Aug_C_r4,1d1ababa198d3990ea36ff7d8669c386b599c03e,12
NR_Ac_15_Aug_A_r4,1d1ababa198d3990ea36ff7d8669c386b599c03e,5
NR_Ac_6_Aug_A_r4,60e9ff2f44c38cae4bdf8a33c0d7779ae9442548,21
NR_Ac_3_Jul_A_r4,d1890f68a453f28f4a39fdece8fdd855bd7bd310,4
NR_Ac_10_Jul_A_r4,d1890f68a453f28f4a39fdece8fdd855bd7bd310,11
NR_Ac_3_Aug_C_r4,7a0c8862ca7796d4129a4e3754d369aeb4e6f203,19
NR_Ac_10_Aug_C_r4,f4e682975171e1a38e9e1f5bde5495fb30700a90,24
SK_Al_10_Jul_A_r4,b225bfcea8b5202dd0df2f78d413de25b8be5d77,9
NR_Ac_10_Aug_B_r4,b225bfcea8b5202dd0df2f78d413de25b8be5d77,3
NR_Ac_15_Jul_C_r4,c490da3530a5244bfc86290d05d0a2fbba99f3f3,12
NR_Ac_3_Aug_B_r4,6293fc50c0b9aad49d02e1dad81873d63a08f946,19
NR_Ac_10_Jul_B_r4,7800a8b99b87e45e91a189ff9338b77eb215c221,25
NR_Ac_3_Jul_C_r4,cb497e492483e7d8f645f609ba3423e00796afe9,12
NR_Ac_10_Jul_A_r4,1cfe2126ee6afcefed2bdbbbde9ded506c81bf1d,16
SK_Al_6_Aug_B_r4,a5885f90b55c8efd9e9da13916a5b6ab95c586da,19
SK_Al_6_Aug_B_r4,e76b81793284b6e1975f4d280dff886516ae162e,23
SK_Al_10_Aug_C_r4,5b1ae96c9bc2367300edfb5189bfb5189342eb4f,12
SK_Al_10_Aug_C_r4,6c32e95f5f0a893d0b8fd1e9e97f407d84bce7ba,6
NR_Ac_15_Aug_A_r4,6c32e95f5f0a893d0b8fd1e9e97f407d84bce7ba,11
SK_Al_10_Aug_C_r4,dc24c4189b065d9c1ddb3f3a511af0670caa206f,4
NR_Ac_15_Aug_A_r4,dc24c4189b065d9c1ddb3f3a511af0670caa206f,8
SK_Al_15_Aug_B_r4,2552ba86273f83b5047c44f5d5657c22f6c985c8,12
NR_Ac_6_Jul_A_r4,c6eb55d0819c0d2d336de1c0309d5d8de3eed0a0,12
NR_Ac_15_Jul_B_r4,ba568a8bd7f47dc66b2f5b30b7634a69ba908b09,21
SK_Al_3_Aug_A_r4,9e3706c7d56fd0dfd5f75b96bab51df257202ffd,11
SK_Al_3_Jul_A_r4,a6b1276dcc526440135e5ecf78282b7be67f345a,11
SK_Al_10_Aug_B_r4,51505765dc6387b3e2c55896556ae8800945565e,20
SK_Al_10_Aug_B_r4,dfe5932e16f1899975d445008520da11415c9eb0,20
SK_Al_10_Aug_B_r4,081f3ce35d27af8a28c1610da3d082ee84fcd272,11
SK_Al_1_Aug_C_r4,83b9f32f1f108e323eaa1d2f0a89e8153d223408,17
NR_Ac_1_Aug_A_r4,ce2ba00d24eaa9696396765af23e47c5ba73fd12,11
NR_Ac_1_Aug_A_r4,719424936c65217db8c9993414101d49b6000678,18
NR_Ac_1_Aug_A_r4,ab5e31e5820c0fe0be54c1d51562cc84e264e987,11
NR_Ac_1_Aug_A_r4,0849e9c92c360ef46c15cfa0404e89cd9a96512a,11
SK_Al_15_Aug_C_r4,7e7e3c444e485b1ef8a2ba9be584a5691c6ef8e9,11
SK_Al_10_Jul_C_r4,b31432b7d63b5fa12be7ee7e555f9bb2e79b0d58,11
SK_Al_10_Jul_C_r4,397a1764f42111dcb204e789ac0bce449c1ea59a,8
NR_Ac_3_Aug_C_r4,397a1764f42111dcb204e789ac0bce449c1ea59a,3
NR_Ac_1_Jul_C_r4,bb7c3bbc01e0284d9f21de60b73f9398294b810d,11
NR_Ac_10_Jul_C_r4,c9669b5b89fc408871121e3f22f1a55387f86a10,20
NR_Ac_10_Jul_C_r4,cc641d3be8658bf309461ade2f85466110d635ba,18
NR_Ac_10_Jul_C_r4,00691008f4f44882a1c7e9df11ebac8e809ef5bf,4
NR_Ac_3_Aug_C_r4,00691008f4f44882a1c7e9df11ebac8e809ef5bf,12
SK_Al_1_Aug_A_r4,b37a261de5b42cc0f2ee2006589be1f432804663,17
SK_Al_1_Aug_A_r4,267fd6e8d1d5c3d1be58f2149ee435ba27516dba,17
NR_Ac_15_Aug_C_r4,698672f559aeddd2610cbc524a12fdf514b7c213,19
NR_Ac_15_Aug_C_r4,5c255dd7558c65686e1c44a5a79edf7a1e3d0578,4
SK_Al_10_Aug_C_r4,5c255dd7558c65686e1c44a5a79edf7a1e3d0578,4
NR_Ac_15_Aug_A_r4,5c255dd7558c65686e1c44a5a79edf7a1e3d0578,3
NR_Ac_6_Aug_A_r4,5d28bbfe993d4982e04bcf80e53c4fafd536b481,11
NR_Ac_6_Aug_A_r4,13d7d30165fd53a9e5180c421b4a49805e77f37f,20
NR_Ac_6_Aug_A_r4,0fe89d7f3b4a2bec155c8b82ede28ec40f610a92,15
NR_Ac_3_Jul_A_r4,90448b8c0b87b3af808299d988450841949999f7,17
SK_Al_15_Jul_C_r4,1ae761d60f1c271dae2af291201838d41c23196a,11
NR_Ac_3_Aug_A_r4,b5d15eaa1b9dbc3f324b0ec72df00f5ed7135efb,22
NR_Ac_15_Jul_C_r4,f91b2a01cb0cea8d2ff7942a10120752d057ad81,21
NR_Ac_15_Jul_C_r4,6d0932edf2f5786688c9466d891eda5dcdd82f31,11
NR_Ac_10_Jul_B_r4,f56babef611ccc98706d9206c42430bbdf1eae80,11
NR_Ac_10_Jul_A_r4,b58763e2e194957d2f2df20c88b6e515de1b853f,11
SK_Al_6_Aug_A_r4,c8d1d162dd62bbb09a7acebb042923e45bced078,11
SK_Al_10_Aug_C_r4,8ecf466229da67203a9748e3fc9a9b9282a2a2ea,15
SK_Al_10_Aug_C_r4,11262d4dc8904c0f5af6bedc23c80b9876c6f02b,17
NR_Ac_1_Jul_A_r4,71d0a882125c736c49ae24d6eb0f8df013ac3715,11
NR_Ac_6_Jul_A_r4,1777bbe8b8ad592ffe00014e1ab976b8b0160113,22
NR_Ac_6_Jul_A_r4,6506df3b97cd425828513fb2a2d1001856cce28c,16
SK_Al_3_Jul_C_r4,ae4984a45778ca27e6bf9851be384d8bb94368cb,11
NR_Ac_15_Aug_A_r4,d885e9e4d3543275b4f57dcd5b7255140d96cc9e,11
NR_Ac_15_Jul_B_r4,ff7b6ad6a620f03bff019e1467f8d04c5ac5116d,15
SK_Al_10_Aug_A_r4,90ed33260f31979892197373379915151d6e5d9c,25
SK_Al_10_Aug_A_r4,b52f3d271af839fdcd5ebaa78fd97f1bc7d05f78,11
SK_Al_10_Aug_A_r4,a4c010a621f653f7b47cf8a8acb4ee502ca9c0ec,11
SK_Al_3_Aug_A_r4,084c941bdf0fe3d3565bf79dcc4b50e59bf4f940,4
NR_Ac_15_Aug_C_r4,084c941bdf0fe3d3565bf79dcc4b50e59bf4f940,6
SK_Al_10_Aug_B_r4,1d0feeb28407e7cc72277f0486ab8cef519630d3,6
NR_Ac_10_Aug_B_r4,1d0feeb28407e7cc72277f0486ab8cef519630d3,12
SK_Al_10_Aug_C_r4,1d0feeb28407e7cc72277f0486ab8cef519630d3,1
SK_Al_15_Aug_C_r4,911a8256b5366e53112a74f8b884eaef159f5d38,10
NR_Ac_6_Aug_A_r4,0487e8e2c5984d597f0043eb25e6d338b2497b3d,15
NR_Ac_3_Jul_A_r4,fcb1d15ae8a7279d46011f7112c2148d8cadd71f,14
NR_Ac_6_Aug_C_r4,2d1cd1e4b83eb91b271bb020ffbcdc2bdc5184ed,10
NR_Ac_6_Aug_C_r4,1c4770a6d7ba369c87139e049395fd77a8197700,15
SK_Al_10_Jul_A_r4,d6efe7eaee76003f1d7e02ac1e7a4fd42aa4664e,10
NR_Ac_6_Aug_A_r4,d1a636c50bac97f4993f3d7c3095cd4d7fc9ce32,3
NR_Ac_1_Aug_B_r4,d1a636c50bac97f4993f3d7c3095cd4d7fc9ce32,17
NR_Ac_10_Jul_B_r4,4536ea99ca810e912781e0e428c68b690f081b1e,10
NR_Ac_10_Jul_A_r4,c14df017012eae5cb0fdd122dec77e04cded0014,10
SK_Al_6_Aug_A_r4,7b4836e183de3e40f7549bf8653312d4ab2543f8,10
NR_Ac_6_Jul_A_r4,1a33df9d7d0600b2443e01f27a5e00e8950a1e4b,15
NR_Ac_10_Jul_C_r4,a08461e3c636c8a6c80564fa785e36938ce0d37b,11
NR_Ac_6_Jul_A_r4,a08461e3c636c8a6c80564fa785e36938ce0d37b,14
NR_Ac_15_Aug_A_r4,07d19fd4b30a546966c16093a6c26d57fccc7372,14
NR_Ac_15_Aug_A_r4,9be0c60a381347f89baf80d41b5acf3ecdd1feb1,10
SK_Al_10_Aug_A_r4,988ede777b3e8749e5cc6eb79313f2e6c03f5847,17
SK_Al_10_Aug_A_r4,03931cd9a613ce9f9700284183d7cd4e8deee594,15
SK_Al_10_Aug_A_r4,2d47b6e840f875d1293e21ed0024543e73bd4dcc,16
NR_Ac_6_Jul_B_r4,1ae06a338925fd197799f12a88e06192039ff784,22
SK_Al_3_Aug_A_r4,c86ab8f0d5b0d4878c901f850e279b6ec0a59c2e,21
SK_Al_3_Aug_A_r4,b5f8f99294437daaad7f591cc575f40c1e2c7618,9
SK_Al_6_Aug_C_r4,22f5e31c97195b3f9f02dddb7ae89e2a14c55869,17
SK_Al_10_Aug_B_r4,799b96a21b506711ec277b7beb5dee4603ff35a4,16
SK_Al_6_Jul_A_r4,91621aacddbedbeda05c15a58ea4813a9351484a,9
SK_Al_15_Aug_C_r4,a76c83ec3911e7aacf44afa67bba432971c91426,18
SK_Al_15_Aug_C_r4,f7ebd27ed258b0516f0d745e6d2858d95216b306,9
NR_Ac_1_Jul_B_r4,02bd2cfe30c4ae7e3f68bee1852d0595d3105823,19
NR_Ac_1_Jul_B_r4,9e4b2cdb92805a6c49db1a3bae0ab1d4afc45018,13
NR_Ac_10_Jul_C_r4,29985a07a4e29bdcd9f819fce95bae937a107961,9
NR_Ac_10_Jul_C_r4,88e87e5c040a9ca1f6df405943da4e216fc66623,9
NR_Ac_10_Jul_C_r4,81201ad247aa00d45e9a16eb215aaa5f8a1c02d7,19
NR_Ac_3_Jul_B_r4,622285c8a698238be148bf46a09acb7594a7357b,19
NR_Ac_3_Jul_B_r4,f2c557df3514fc8e0ed431a8826155df05706c32,16
NR_Ac_3_Jul_B_r4,fe95e959aa2343899eb28941819dd533cd575e26,9
NR_Ac_1_Aug_C_r4,93675e9a494b787b88c3ba7ef37f6dd4387f15ed,9
NR_Ac_1_Aug_C_r4,4eb02324a3dd795b1088f9eebeeed78bb33e175b,9
NR_Ac_1_Aug_C_r4,b4422d8876263025d08ff985b4038734bf430597,9
NR_Ac_15_Aug_C_r4,a7d23c824f54585bd0dd2bfe04a856a37fd74820,9
NR_Ac_15_Aug_C_r4,6839d2c82a422e5e5a2b62b9ff09e06fd4dc4d81,9
NR_Ac_6_Aug_A_r4,a3519675e1484bb6c5e5a191c4f52c8a41c500f4,9
NR_Ac_3_Jul_A_r4,137732f35956236f8bc6086c9ac1eb33bbbd54ea,14
NR_Ac_3_Aug_C_r4,68e6054947d6801c05844e9cb8c518f4b561d0b7,9
SK_Al_10_Jul_A_r4,d06f81e05b88fd63874b1f8b7ffc6a9d9858f250,18
NR_Ac_1_Aug_B_r4,01133ab49310d6dad045a469b21dbc045f10cba6,19
NR_Ac_3_Aug_A_r4,33bbd36212198dddc503bf5fc33e9df2edec5236,9
NR_Ac_3_Aug_A_r4,36a14b1c9691ee774d4e4112778692e590296cef,13
NR_Ac_15_Jul_C_r4,2496febd812b16fcfdc505d24f697fe091dc5eca,9
NR_Ac_15_Jul_C_r4,89a5f2123e6d3e04914ab536cd0ab99b60f43f71,9
NR_Ac_15_Jul_C_r4,37f88e3d19f043dacce31e19f9ab45a6a8d25e33,9
NR_Ac_6_Jul_C_r4,08054fd51be0f27839fc6bad00183687483dbbce,6
NR_Ac_1_Jul_A_r4,08054fd51be0f27839fc6bad00183687483dbbce,3
NR_Ac_10_Jul_B_r4,86a56e0207220f94492bae25b28cb0c8d6e749bd,20
NR_Ac_3_Jul_C_r4,22919558573ff14fed4ca9789525ef6348170e8e,9
NR_Ac_10_Aug_B_r4,629491bf77b86270880b26de8ff444afc81f9772,9
SK_Al_6_Aug_B_r4,1f026e55a45aff0d4253a944fc03f9fa460edb17,17
NR_Ac_15_Aug_C_r4,7c78e4a9f559bec9980d05cb10b281577b4386e0,5
SK_Al_10_Aug_C_r4,7c78e4a9f559bec9980d05cb10b281577b4386e0,3
NR_Ac_15_Aug_A_r4,7c78e4a9f559bec9980d05cb10b281577b4386e0,6
SK_Al_15_Aug_B_r4,e732b895c176d20a9661120a89a58d287f5f4a2a,9
SK_Al_15_Aug_B_r4,a41903f26061e0750bea8135a7a82b66df6afd0f,19
NR_Ac_1_Jul_A_r4,040655864252882f718e29444e49e492719eb47b,14
NR_Ac_15_Aug_A_r4,fb6036cee2ae6e868ea179fb76261073c715093d,15
NR_Ac_15_Aug_A_r4,4bbe1f0375c8c6a13ffcfc668728367b050c3bf6,19
NR_Ac_15_Aug_A_r4,72cdb04b12a9d5b35b20913ee62b062541eb6c30,20
SK_Al_10_Aug_A_r4,1e1df5e5777613003cb6684e1673a32d4242f8c7,9
SK_Al_10_Aug_A_r4,0f27030e1fc176016080ed306a69ad60c8c98942,9
SK_Al_3_Jul_A_r4,416cd3c509c24460bbaba8f96bc67c672de2bc08,2
SK_Al_6_Jul_A_r4,416cd3c509c24460bbaba8f96bc67c672de2bc08,14
SK_Al_1_Jul_C_r4,687db222f08597d8b9d90814cc5f8356326d1a72,5
NR_Ac_3_Aug_C_r4,687db222f08597d8b9d90814cc5f8356326d1a72,6
SK_Al_3_Jul_C_r4,687db222f08597d8b9d90814cc5f8356326d1a72,5
SK_Al_6_Aug_C_r4,a500f07e7c67ee23ed39845503d71155b4b39770,8
SK_Al_10_Aug_B_r4,79d44e958bb8dfea54fceed59d60e6c0f82803c2,13
SK_Al_1_Aug_C_r4,4b24104bd651089a1afac9c54d35698d115b9f81,8
SK_Al_1_Aug_C_r4,082535dadf3a5c84c6f27a10b29e2ef5f266bc23,8
NR_Ac_1_Aug_A_r4,9a131e098ebfd9dfcf5d1b1bf0b716b65a335452,12
SK_Al_1_Jul_A_r4,5c06d7f7241bfbae7e3bf1a30959a243a8b9e584,14
SK_Al_10_Jul_C_r4,1d1fe4d674c93c43c65ae012b122a732ada19430,8
SK_Al_10_Jul_C_r4,e7c0278a399499fc6b8a28729aa07a632ee55056,14
NR_Ac_1_Jul_C_r4,df01339a000596636409c5375207279f81504d97,12
NR_Ac_10_Jul_C_r4,ab7538e177ba772efec932b7daa15d8f867e0de0,8
NR_Ac_10_Jul_C_r4,6e9323d4280e4c012672ced21537b49b345cd749,8
NR_Ac_10_Jul_C_r4,63921476819031b70279e4d86a006f1caf7d1af7,20
NR_Ac_1_Aug_C_r4,843ef8f0ee2362fe8032bc180dd9c4f43f1aeb94,16
SK_Al_15_Jul_A_r4,143e8702fcd581bfa9308107117aaec3bf89cebc,8
NR_Ac_3_Jul_A_r4,d186bdcb6aba114e9f455d528c4d5362a871dd9d,20
NR_Ac_6_Aug_C_r4,9484d36105386a04848903871e7a4c9838da7b9b,8
NR_Ac_1_Aug_B_r4,5ab261a22cbf247c71a6e9401882a0c9e7a65245,8
NR_Ac_1_Aug_B_r4,e9d160ccf2d578fb968150f6d1bf6152effb9d9d,12
NR_Ac_10_Jul_B_r4,227218117b6caede9207479bc84f8fd950183bfe,8
NR_Ac_10_Jul_B_r4,3bb32d6e738f7b9e8c6e1f1d5f0fffddf9a8c380,15
NR_Ac_3_Jul_C_r4,93e021bf1313e466dbc5600f31e7c293e69ceb87,8
NR_Ac_10_Aug_B_r4,6c0dbe7d42698bd1f77a16f3ad72bc357adbed8c,8
NR_Ac_10_Aug_B_r4,a839b6bdd848ef525e26258b743bf50d470b86aa,8
SK_Al_10_Aug_C_r4,db37e480e6d0e13ebda459b7754f967e1bef623c,8
SK_Al_10_Aug_C_r4,421b9457d61d5fe76e020092ec3eebdb999bce1e,14
SK_Al_10_Aug_C_r4,aa7042057d302370a0d463dfa8ef80ebe43277c3,8
SK_Al_15_Aug_B_r4,5eed7305f68d5cd2e1907888e59de329c8cdc19e,8
NR_Ac_1_Jul_A_r4,3af10f97d8f71390ad9e78604f9de986b203e1b5,8
NR_Ac_1_Jul_A_r4,e460cc8726020ee126195f22b05a01bb5b90a693,8
NR_Ac_15_Aug_A_r4,80c46f6d8742a9051314b21f67f56585847cc558,12
NR_Ac_15_Aug_A_r4,e3534d4847aa7479d076c6e389e77d8b6cd3e673,8
NR_Ac_15_Aug_A_r4,94204bb62e4ebc5e7553ae711923e53eba016b22,16
SK_Al_10_Aug_A_r4,9cd75114577444022a59fc7d43d6523b1b7cd6f4,15
SK_Al_10_Aug_A_r4,4e475a0c2f3c2171eae744a1da409bb0742e1c93,8
SK_Al_10_Aug_A_r4,45c7849039c28c4833fbae740629f2d4f70c41cf,8
SK_Al_10_Aug_A_r4,8c308e3456862dde7221651dc4c5f0e0f998da74,19
NR_Ac_10_Aug_A_r4,c4603e02ad7fc9e3d98fe31d40ffd37ff85f9d3b,7
SK_Al_6_Aug_C_r4,b751ef0b7651ee3600f47d43718f34a5868b1a16,11
SK_Al_6_Aug_C_r4,37b075daf98c47f102206179fcbfc75ee0523ed0,10
SK_Al_6_Aug_C_r4,589cc373d1a891185b0ea193a2eef03e881dde27,4
SK_Al_6_Aug_B_r4,589cc373d1a891185b0ea193a2eef03e881dde27,3
SK_Al_10_Aug_B_r4,98777f7fd7dfca0aacb7891d2adcd6fbb0f757b4,13
SK_Al_10_Aug_B_r4,a129afa520f21aff57175d8b6581ffd1c2b21b91,13
SK_Al_15_Aug_C_r4,f1bf62c385074a1bf159a4b31ed53fe2af25c664,12
SK_Al_15_Aug_C_r4,1248fd4f4396f72b193e97317cbdd8db428b8cc8,7
NR_Ac_1_Jul_B_r4,164a31440b6281f25f2bf9fd92f86f162c63d0bf,15
NR_Ac_1_Jul_B_r4,59ffc6575d64af5d877347503de57f117591be41,7
NR_Ac_10_Jul_C_r4,1b661f67f675da230c743deb42ef84a829c0fd2d,7
NR_Ac_10_Jul_C_r4,ff93fbddf23523a621348b18ec7bd572cde363d1,7
SK_Al_15_Aug_A_r4,9699f7ca684e11b421cdc5716a4387ef910077e9,7
NR_Ac_3_Jul_B_r4,6afe988a140b0ba2c955dbae8acad204944bbae8,7
NR_Ac_3_Jul_B_r4,fc6da59f14ed9fb7c40da39ea9e462ae630cf8af,16
NR_Ac_3_Jul_B_r4,9cc4425dab1415d3e7a8705c418fa468d46e5709,7
NR_Ac_3_Jul_B_r4,af1744619851589520aa89e01e1d3e6236f277fb,15
NR_Ac_3_Jul_B_r4,751bded6103beadd32aca3df1e2ad5348291db53,15
NR_Ac_3_Jul_B_r4,8f45351aaabbdb5bdbe14e1d9556c94ce0933671,13
NR_Ac_1_Aug_C_r4,29581202f5fe71a10589c665b59459ee75e17fb7,7
SK_Al_1_Aug_A_r4,5981777e6aadfedc0308a8a870480a7482a3948d,7
NR_Ac_15_Aug_C_r4,67b2f44d90d95348a5dac8d855192046ace7bd0e,7
NR_Ac_6_Aug_A_r4,b345ed607cfe9c4ad99b1c2c9d595859308ea7d6,17
NR_Ac_6_Aug_A_r4,26d692ddeb70f1ab97ffb642a07aa1d176bf355a,7
NR_Ac_6_Aug_A_r4,45289da8725aeef37dacb8298820970512191e57,4
SK_Al_10_Aug_A_r4,45289da8725aeef37dacb8298820970512191e57,3
SK_Al_15_Jul_C_r4,9f9da0be93d46b59b162f13915ab6044bb70c969,7
NR_Ac_1_Aug_B_r4,e26fd73178bfdeae16904640aa887e8571a4bee0,7
NR_Ac_15_Jul_C_r4,25d328bd0a3620983016d414908c839e421de66a,14
NR_Ac_15_Jul_C_r4,f0a4e48a7f7631c397fb37418a1de28a9af6c2f1,7
NR_Ac_6_Jul_C_r4,109e31c20aed673dacc0e100a2ad254268b4e972,17
NR_Ac_6_Jul_C_r4,6aafb6c5f7fd2dcecee1e0e6ed1c8b8bffc7422f,17
NR_Ac_10_Jul_B_r4,ec590f66284fef21498018be2733fd9784977122,7
NR_Ac_3_Jul_C_r4,c6bb3b0e70b64ce1596d8e982b6b059cf503d736,7
NR_Ac_10_Jul_A_r4,4d97792d1cc078bed3ac948d87b99cfac8783173,7
NR_Ac_10_Jul_A_r4,0838e1935a54746d8952940b5b64b4d40b581061,7
SK_Al_6_Aug_B_r4,4c5bf3b0bf00d7c23629e8a6da845737aea8a89b,7
SK_Al_10_Aug_C_r4,2b761a88ae4ef0d57d410611d9f149b0fd3340e8,7
SK_Al_10_Aug_C_r4,16fa0a18c8ba5d977bf03891fd9a4f62d52b30b7,7
SK_Al_10_Aug_C_r4,650276b005426a0671f3780b015ece8d17316c84,7
SK_Al_10_Aug_C_r4,7a3d43fac287a3520d66197577cd94f444bcb5cc,7
NR_Ac_1_Jul_A_r4,6d63c9ed1940f0b14e328753c73d19be49dbc07a,7
NR_Ac_6_Jul_A_r4,3298f5c5c7db84efbb05e1b6ca054cb45482dae7,7
NA_NA_NA_NA_C_r4,e125badf202abffe3c35c66ab8d9bdfd6f46d14d,7
NR_Ac_15_Aug_A_r4,f5efc8621d529710e9e810d25889b4eff9400ecd,7
NR_Ac_15_Aug_A_r4,ecd997fdbc824f91acb5d17fd33ea0076a537c48,12
NR_Ac_15_Aug_A_r4,6cb355b43b8a6d5823ce7fc3fa79062f5bf538b0,7
SK_Al_10_Aug_A_r4,cac2df059bb226912fe37c2c05741bf12b758861,11
NR_Ac_6_Jul_B_r4,dcddfb35993dd1e997ef109722a8eae55be41cf6,6
SK_Al_3_Aug_A_r4,7501669ff398bc4a7e1ed447052d452579584fba,14
SK_Al_1_Jul_C_r4,148df2a4d876dd652dc1ab82185332f64e2ba879,6
SK_Al_6_Aug_C_r4,72a596581dc1d2228491ed7c6c018f44f3dd728a,6
SK_Al_6_Aug_C_r4,80e74c5baeb843b610a32b8d165a04524d33fc44,6
SK_Al_10_Aug_B_r4,b9e3f83bbc9b70527d87a65236f23e9ba8684364,11
SK_Al_10_Aug_B_r4,2f31a69dc8913e34e090c30fbb38ee3ee9986cc4,9
SK_Al_1_Aug_C_r4,b9107a28035b99b6e8b341235922e9ade2063136,6
SK_Al_10_Jul_C_r4,914862cfd38d95e5824c3301b841d4fbabf4fa07,6
NR_Ac_1_Jul_B_r4,35b1ad11bd60f1d78ac7a45eb2fafe10c5aeadf3,8
NR_Ac_1_Jul_B_r4,b0a0c721ad979144897e4916d68ad0e1e0c856e5,6
NR_Ac_1_Jul_C_r4,a0294d662a58fdbb8bf42aac14bce779cd502c62,11
NR_Ac_1_Jul_C_r4,7623b3dce74d6aeda09d6c560cb53d14c3fcffd3,9
NR_Ac_10_Jul_C_r4,c94c34f317aac0b865dea26ebd0f1cbe69de5e95,6
NR_Ac_10_Jul_C_r4,11a98474bc9fc7639b8a07b1412eafdbd4540a74,11
NR_Ac_10_Jul_C_r4,0c87f85f145d132bf4f869eb1479d4f5431fd822,6
NR_Ac_10_Jul_C_r4,b7efc0103a009fc537db01edb06fbeaeacaa7780,6
SK_Al_6_Jul_C_r4,f1f40b9c06f933ea136383bb8d52fea5aa0e27cb,12
NR_Ac_3_Jul_B_r4,651eb40e9dd10a19815fe2a6e153ca494455a335,12
NR_Ac_3_Jul_B_r4,3adf2974d70651295ed05eeb9460d1b47f219a25,6
SK_Al_1_Aug_A_r4,4aab30e5512437ecd36d6f838d5202a667512deb,6
SK_Al_1_Aug_A_r4,736826b1e7dda31b82ce33c3a5e4947b75cea10c,6
NR_Ac_15_Aug_C_r4,8cdc5f1ec032f3367a4aabcf966eca1f891731f6,6
NR_Ac_15_Aug_C_r4,495a639f4d55d1aaad62894cf2a269261e20adfd,26
NR_Ac_15_Aug_C_r4,eb0a9b65ea441a92a904bdf8c81f798b35f69ab9,6
NR_Ac_6_Aug_A_r4,75e0b887ff8d194b845285c9092559d9b10e53f7,6
SK_Al_15_Jul_A_r4,487f09ff7ecdd2543d8d55cb4f8dd93fd18449b0,6
NR_Ac_3_Jul_A_r4,fb64a7d44b81797f07c5566231b8a6f08615c4d5,13
NR_Ac_3_Aug_C_r4,f1f0ae1894ff3020b8e1f2103f9b9f4c3e6bb749,13
NR_Ac_10_Aug_C_r4,f27da41c5e1f933ac24bd0f7f9620b3d521ad5ab,6
SK_Al_10_Jul_A_r4,b4043cc1db814323b9e2b1483375758ce4d1dc70,6
SK_Al_10_Jul_A_r4,f857fc073ee44543f645c9a622b6ff40ead75247,6
NR_Ac_15_Jul_C_r4,b4650047cab37ace7ca9275dd5ff54739ef040f8,27
NR_Ac_6_Jul_C_r4,abc4abc5aab46d1b1868ebbbac82d7a1b558a366,18
NR_Ac_6_Jul_C_r4,d1872deced8c73bb95158e736afd6a9d72ffab27,10
NR_Ac_3_Aug_B_r4,71b655f0b9c1a8ba713b6e01fe0acc516dc7867d,6
NR_Ac_10_Jul_B_r4,ac468397fecab5d209b02e387bb95fdc0b5a9bad,6
NR_Ac_10_Jul_B_r4,ba2a730a14394cad5202ada3c876c0ac5f126de3,6
NR_Ac_3_Jul_C_r4,663a3e1ed111bf7c98fdcaff69d42afae95cdca6,6
NR_Ac_3_Jul_C_r4,79ba497d14c19d29cd243f9f78ba3e44cd3a1e58,9
NR_Ac_3_Jul_C_r4,6ff0d0798b68753cf1a75d046778e25f0ca51b5e,6
NR_Ac_10_Aug_B_r4,a23637a6df94cb7531fcfb53f3ba9e02aec13000,6
NR_Ac_10_Aug_B_r4,e9be3818a2e1e7a397417b3b0605fab7572f9b89,6
SK_Al_10_Aug_C_r4,4464cfd4eb5f75a4282ad2092c9939990c55ca67,6
SK_Al_10_Aug_C_r4,b3f286744e37fc801b77c2b7f9dba836e165945c,6
NR_Ac_1_Jul_A_r4,36151f258a31a41f3ecb469e985ee84f07eda24e,15
SK_Al_10_Aug_A_r4,31c1fd6e8fba9a6dd1d51ff4f088d999cf4ce6a8,6
SK_Al_10_Aug_A_r4,707c44f319e0ec44829b1169fdf604a3b70e7eec,6
NR_Ac_10_Aug_A_r4,ca17fb4e5f36d73055b75801164e333f9f90eb94,5
NR_Ac_10_Aug_A_r4,dbda11c53e2381acf464ce4cf2cf587cc31c49ac,8
NR_Ac_6_Aug_B_r4,a55ec496e9832fac68e9da6d47613be223cb5638,10
SK_Al_6_Aug_C_r4,3165737a53e1ca16d98fc29f94e4c8a2f5f5618d,5
SK_Al_10_Aug_B_r4,466fba23f5f2290cd3b18766d43b56807c2cf9dc,7
SK_Al_6_Jul_A_r4,6c6bb62e0f6f22265e9defe39bdc7ec053a0417f,8
SK_Al_3_Aug_C_r4,23c2f540d3698ab92f51d5009b8e90cf59437f44,5
