Hash,model
ef8fd94ed83825073e52402990a15f1e1a8eb80f,0.9779545418059076
f020ee19a7d6ef10ec34e8a8b9571ca19e5c798b,0.9985261604222406
f0aa7f998114a8653bb6aba50b905406d084e074,0.9968599511665032
f25e5a2bcf228cabf78df6466d42e0a454dfb898,0.9996878732720581
f27da41c5e1f933ac24bd0f7f9620b3d521ad5ab,0.9934652530573744
f2c557df3514fc8e0ed431a8826155df05706c32,0.9996297962640368
f3089e76405aa565aa1af0df7f2926dfb3c402eb,0.9950863447200367
f3b9984ad33788b2cc19a38aefaa2bc14fec7067,0.9992933218830928
f48b3e3759c07361215e643dd762e0e9e17b0234,0.9997308225588866
f4a5502e04c70ffda434106779d5bb8d164d466a,0.999799506272559
f5d88ad109ebd14216cd511e05b921c4ba270d85,0.9999547486394853
f68c6f96f6e4a331e1b62107f95aef4573798895,0.9990483230858533
f73bef774b89d3ca92d9c437320a82f4ad697d06,0.9802475771815079
f73e589fee3c6f0a4f5f724d60babb9113b739b7,0.9999938562335252
f793be05cf02f6e27bb5e49aa223982352b29749,0.9996977349773054
f8acf976c9439fb56f10ccf667889f6aacff9f78,0.9992326861994245
f8cc939e969331c93d31ef139a62816b20d1e395,0.9984909494157335
f9393c337900a568c4b0551f2d1fb05f006a0387,0.999603708467635
fa77b3f727c4b2db407a91a43add98776f5eb394,0.9981337597604294
fb6599b15e9f52010389b8c4d1e74d0d73071329,0.9990894164630164
fc64abde1fbd720ea159587298a2821415a1504e,0.9998752019972088
fc7a18a80f85bea935be82441f33bb7d4804c7ca,0.9999675730935483
fce447522513b244e3d479b7b9c45198c444ba28,0.9999183891485874
fdd493933ba441afaa18869629ce1aa74a09d2b1,0.5660918540324569
fe268fa1663384ff17332db9468aa5a2d274dd64,0.9999921747496845
fe2a04b08848e29e6cb5852ae85280020017e863,0.9990196049158657
fe741eacccd370d7a3b2a4a7b71e706d023d05ec,0.9988749260794337
fed07af9fa8e27ef4d563f4176ac4e077566d546,0.9993516110111341
