Miseq_run,sample,Hash,nReads
5,WB_Ba_50_Jul_C_r5,17e22eb4a3bfa166e98b9217e96fc403f5dc2099,8
5,WB_Ba_50_Jul_C_r5,52c668145022b7b668e383bcb11fa630ab2aa2e4,175
5,WB_Ba_50_Jul_C_r5,0199105c198ba4c1ff1ac9638e4a76a841a9ce97,17
5,WB_Ba_50_Jul_C_r5,65bdc3cb44e105c334a2b11829551b205bb0ac26,144
5,WB_Ba_50_Jul_C_r5,64b81e9dec0da4bc1f584824bad979734f5782b6,10
5,WB_Ba_50_Jul_C_r5,83215302614abb2cb43a0ecca02020217dcb4720,76
5,WB_Ba_50_Jul_C_r5,77bdf39167ea91b04a63e2a9551d8b699b99e8b5,112
5,WB_Ba_50_Jul_C_r5,eb7826fe9c715f8b362f0ecf560aa013e309496e,47
5,WB_Ba_50_Jul_C_r5,67b2f44d90d95348a5dac8d855192046ace7bd0e,12
5,WB_Ba_50_Jul_C_r5,bbeeaf684572296f2b82031acb3d78add0a12711,54
5,WB_Ba_50_Jul_C_r5,14b8f77104540bc35cc28fd5dba7f45711011215,16
5,WB_Ba_50_Jul_C_r5,b7fee932ea898ed01720e762fdf445a222ca171e,63
5,WB_Ba_50_Jul_C_r5,7c78e4a9f559bec9980d05cb10b281577b4386e0,31
5,WB_Ba_50_Jul_C_r5,dac0b5ec944c3bdcb6ebee80193f0800f145098e,16
5,WB_Ba_50_Jul_C_r5,e62d61756c83e306517d7deb383e32225745f3d8,286
5,WB_Ba_50_Jul_C_r5,faddf6f93d3bf5a2afc2a7b3d881603ac23314bb,19
5,WB_Ba_50_Jul_C_r5,15cddc075c92217ef93bc66bdc48f9244414e899,8
5,WB_Ba_50_Jul_C_r5,360d99bf5985624f9cb15fb04e8e75286347d9bf,107
5,WB_Ba_50_Jul_C_r5,9ae585fdddddbf2717ee298e27b01b249bbca3c7,12
5,WB_Ba_50_Jul_C_r5,682fc5616896593ec3f5728c85d74deb9ab1be8f,12
5,WB_Ba_50_Jul_C_r5,b97cec1c31d581cd745f57dd7b32e2171242a444,16
5,WB_Ba_50_Jul_C_r5,00978fdabfd53526f3cd6e5c3972e44cdcf850dc,214
5,WB_Ba_50_Jul_C_r5,20eb9f5606e2de84915be4c51ae3cce73678eff8,7
5,WB_Ba_50_Jul_C_r5,113f020772fc8096edf034254a31d6d3354e8193,4
5,WB_Ba_50_Jul_C_r5,a32821b222d5ac3890feeedde5aabfda855cdafb,83
5,WB_Ba_50_Jul_C_r5,2c7022b669c8702515818df9dd827087564eeaef,51
5,WB_Ba_50_Jul_C_r5,6c6bb62e0f6f22265e9defe39bdc7ec053a0417f,56
5,WB_Ba_50_Jul_C_r5,00a96cd417a311b842da75ca0da0c601d3864d52,54
5,WB_Ba_50_Jul_C_r5,ab27da7cb68e82b2fe88303b2c494b81b51ea00e,33
5,WB_Ba_50_Jul_C_r5,992ba5d26e1a269df3be25fd99f07ae7106a2c73,54
5,WB_Ba_50_Jul_C_r5,b33ef0c69b7b722cf5c9fcfbf4d94eff3321f830,32
5,WB_Ba_50_Jul_C_r5,af16bf2f97c583b1ded277f88daace8aa697e979,47
5,WB_Ba_50_Jul_C_r5,fb022a7263747c2f39681de6d9a0da0df8887776,9
5,WB_Ba_50_Jul_C_r5,b7d013b3ed5243b9fa252aa8024b2c51eb6fc993,52
5,WB_Ba_50_Jul_C_r5,ffb7d58bdecdb342b00fba6bc5dcc8c4c7b7c251,81
5,WB_Ba_50_Jul_C_r5,8bddda6a88663c7425634b2883b05137d69407dd,49
5,WB_Ba_50_Jul_C_r5,4dbc6dad8127b8587e9cbd6a15e0c1839a95c806,18
5,WB_Ba_50_Jul_C_r5,84b53c45d8d9078940808ae2d3acc0f7406e8813,117
5,WB_Ba_50_Jul_C_r5,2f8d773f7fac00d88859e67caeef5bb17a951732,4
5,WB_Ba_50_Jul_C_r5,3f40f4ecc699c3d9c984a906067657a6223e401c,6
5,WB_Ba_50_Jul_C_r5,d1f6ecf181c36cf75399ede0b64322edb5da70b7,127
5,WB_Ba_50_Jul_C_r5,c4d0c0c443dd6b63074bcbf6cc33cd354fac6398,79
5,WB_Ba_50_Jul_C_r5,8f902bd8713b270b85fc03bc4ac1ec45c3f900f0,35
5,WB_Ba_50_Jul_C_r5,ad8f8d93734c50edce2c96ac66580612733bd60f,29
5,WB_Ba_50_Jul_C_r5,41b819e4694c54f9cbdb53371ea52536b7b0e0f0,20
5,WB_Ba_50_Jul_C_r5,65be932ba79946306a24076cf0e15d584f443e15,23
5,WB_Ba_50_Jul_C_r5,56bd629588699c60ed6c22a37bd266a01fd8de43,16
5,WB_Ba_50_Jul_C_r5,0bf28768198968b637bfe2f946a23820df26923b,12
5,WB_Ba_50_Jul_C_r5,9d7dea1e936ed3c11d95359df1772b704e98465e,122
5,WB_Ba_50_Jul_C_r5,5a2b92455450e109d09d69c1cb74a75b744a28f3,9
5,WB_Ba_50_Jul_C_r5,48b345dbad575ca43b286f87fc25b9cc88b1c431,30
5,WB_Ba_50_Jul_C_r5,2fdffcd7c4e6e817b369ea94d4ea3262eddb56b2,4
5,WB_Ba_50_Jul_C_r5,1fbc0a04712eec86c8764bf7eb134b39ee58c4d6,3
5,WB_Ba_50_Jul_C_r5,8f9d176f5c0b86f6ff911848969a90c0bc8dd2af,4
5,WB_Ba_50_Jul_C_r5,3c8024c663dbf0f8d9db22efba4a702a9502c059,65
5,WB_Ba_50_Jul_C_r5,d8e96f4cc81d7a2c0d0dfadd854f605c4b5e22ba,22
5,WB_Ba_50_Jul_C_r5,76ff13f94e80b0ee89f487aecde294e78c959ea6,15
5,WB_Ba_50_Jul_C_r5,1d02a28f353926983d4e32de3abf24dbfc857152,127
5,WB_Ba_50_Jul_C_r5,92dac1385e5489188adb33370c1afcd8b0f4bd41,22
5,WB_Ba_50_Jul_C_r5,1f39c9b93061284d83954b4a8afeac6e199c75c2,4
5,WB_Ba_50_Jul_C_r5,9ab15318f310d612e65c73a342c696e5b1db5423,4
5,WB_Ba_50_Jul_C_r5,63951b40145c4e54b3ea68fcc9662cf36c83d1d6,11
5,WB_Ba_50_Jul_C_r5,eae2f80b67240ac45b52820882a8335f98dc3237,3
5,WB_Ba_50_Jul_C_r5,c4d2cabc45f8051a89079b26508993f56afc4b99,3
5,WB_Ba_50_Jul_C_r5,b7ea51c7c05e66c585dfce53d5d7b874333fb63f,8
5,WB_Ba_50_Jul_C_r5,18f7e9ae7fd1a8fad2d8335e15bb4ecbafcf9932,5
5,WB_Ba_50_Jul_C_r5,3bff4da3cb08b7d2499d3917ae3eaadf3a4d5f4d,11
5,WB_Ba_50_Jul_C_r5,024292230db2b9ae0a0a9fb8c93a2fec0c547779,13
5,WB_Ba_50_Jul_C_r5,216f21833bc3db7eadb4b887a66177edc7ebaa9d,9
5,WB_Ba_50_Jul_C_r5,4749cd01e88f66888e13bbbbf3838de3504d8acc,4
5,WB_Ba_50_Jul_C_r5,ae5d67ac31be4c4e21002ed23507a70b94917b7b,5
5,WB_Ba_50_Jul_C_r5,ef8fd94ed83825073e52402990a15f1e1a8eb80f,8
5,WB_Ba_50_Jul_C_r5,2f8cf4f6d28bddc3c8664463c2c37c40978cc144,4
5,WB_Ba_50_Jul_C_r5,b5ccba3791be6e4bd21830d02b65c874dfc41966,6
5,WB_Ba_50_Jul_C_r5,18880dfd00d80f24e3e3a9f07fc086d46dd72df6,8
5,WB_Ba_50_Jul_C_r5,62bb17a800b81bcefb039f8fe4809b0e86c70795,7
5,WB_Ba_50_Jul_C_r5,187521685384321a736cd7cb1383d981efd165e5,7
5,WB_Ba_50_Jul_C_r5,6f09afda42df08e5dbcce46aaa716e3203c03cf9,16
5,WB_Ba_50_Jul_C_r5,0c87f85f145d132bf4f869eb1479d4f5431fd822,4
5,WB_Ba_50_Jul_C_r5,7cd211bf0f2a91176173d9d8cba687c5b1ee2dad,6
5,WB_Ba_50_Jul_C_r5,5ee1dd4f9d9a344609739d60b326646fd9bcb7f8,3
5,WB_Ba_50_Jul_C_r5,8c8b48bb0cbef55dcadec40164cfb573ab492f97,9
5,WB_Ba_50_Jul_C_r5,8841e0e66ed25a53689e4323c498520704ceb406,9
5,WB_Ba_50_Jul_C_r5,783c310dc4d88a3ae100c512d9d5336743cff374,3
5,WB_Ba_50_Jul_C_r5,26c5d5d3aa6d9db534e66b0211bc9fa0e17ea6d5,4
5,WB_Ba_50_Jul_C_r5,1fd06cb6a9f2dd33eb20fc508365edc78ce3ce08,4
5,WB_Ba_50_May_A_r5,894db39f7f4dd05d5ab0cbdf6683aa400ac920d0,8676
5,WB_Ba_50_May_A_r5,11a112ced1c85e620f6d97d82281a1bb58614e67,3160
5,WB_Ba_50_May_A_r5,8da6a90264f11ade3077e3ec214bc9995e17e14c,7386
5,WB_Ba_50_May_A_r5,9b0928a35810bec774d796ca4c32d06bea5b3a46,7546
5,WB_Ba_50_May_A_r5,3716ec47a8a97109791958586e9248bd6dbf10d2,3357
5,WB_Ba_50_May_A_r5,b3b7552ad4cb087f2533f45f05c840503002203e,5168
5,WB_Ba_50_May_A_r5,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1176
5,WB_Ba_50_May_A_r5,7c13ffc1243cf5f3d36480e6b95a526b999103f9,2231
5,WB_Ba_50_May_A_r5,70e24320d41fbcf7da684cebc8bdf7eb8caf0335,114
5,WB_Ba_50_May_A_r5,2ba6706da1f0fcfede84c62acca90178c7ccd7ed,3291
5,WB_Ba_50_May_A_r5,762c55085467c107892d6432a844d72f4c81e087,3918
5,WB_Ba_50_May_A_r5,e99d1668c1d0134c149b205d148ef407abb3e995,1446
5,WB_Ba_50_May_A_r5,e294b257e9eaf219586d0deec990b0d66720bb9b,1252
5,WB_Ba_50_May_A_r5,3c49432fd565e4279cf4b706a8e33dffcdc9fcfe,1032
5,WB_Ba_50_May_A_r5,7b0516df3fbe25a9704e778cf8ffba96f67d80b7,1574
5,WB_Ba_50_May_A_r5,43c50ccbfbcc8a542c69a481e4967592987f6133,167
5,WB_Ba_50_May_A_r5,b00efb51716eb4c2fb5a5fadfd90ca92e60a20bc,380
5,WB_Ba_50_May_A_r5,e6422ddb78b7f62a13ff4db3e894886155617767,1612
5,WB_Ba_50_May_A_r5,49f3860c3bfcdf72fae55203367fb01a5a27ca53,1358
5,WB_Ba_50_May_A_r5,88b563cf35ade6b35cbbc4f40830fda9d7d6a1c9,567
5,WB_Ba_50_May_A_r5,192d1926c1b5e288f33859eb37a383d0f40fdb13,453
5,WB_Ba_50_May_A_r5,ea5d4731b60baeec6fb097844ee87a92f197afba,48
5,WB_Ba_50_May_A_r5,0a88e47d221edaf8a24dda341e821ae8617647ee,696
5,WB_Ba_50_May_A_r5,36f64414cf81ede383f28900c20f07e07b8bb887,1052
5,WB_Ba_50_May_A_r5,b87dd3190f367858c4580b79a21586201833fbf5,6050
5,WB_Ba_50_May_A_r5,766bbeedf2bf202d73588765a7ad9c5e072e9eac,91
5,WB_Ba_50_May_A_r5,6f98e637735b187cd156c79b8f022a0bc63d5fc5,122
5,WB_Ba_50_May_A_r5,c28ce27322da7fd49c29c22b7ea443e51f1c5983,489
5,WB_Ba_50_May_A_r5,cc6c0e21b0f40cd1dd870e423846f471abe35965,393
5,WB_Ba_50_May_A_r5,479b4d133e316d6d5080d597ec85fc7ba0779cb7,27
5,WB_Ba_50_May_A_r5,69574d05362ce02e1ba5067abec4a45cab1a34c8,168
5,WB_Ba_50_May_A_r5,946bf75ea8b905bee551ff7aa3eb7e3158de3358,426
5,WB_Ba_50_May_A_r5,077f22783e0965d1e1cb0e248abe4ccd7c0d3358,37
5,WB_Ba_50_May_A_r5,22985bb95973ab18e11d0db025661c7fd0a6e8c8,6
5,WB_Ba_50_May_A_r5,338ab2bca8fb3a87b02538ea1fb4a0b94ab84f85,290
5,WB_Ba_50_May_A_r5,9607d1f948b1606e8a2ad407338bc09645d41fcd,209
5,WB_Ba_50_May_A_r5,995529b6e0c9f895e4cda8af1c56e973b820833c,322
5,WB_Ba_50_May_A_r5,c34240c56b9621bd6156b9cb5ff3af5a0c23c545,145
5,WB_Ba_50_May_A_r5,2f5723a58d69dbcde6737abcbcb6e2a3d0455382,206
5,WB_Ba_50_May_A_r5,fc7a18a80f85bea935be82441f33bb7d4804c7ca,389
5,WB_Ba_50_May_A_r5,2e32900ba04af11859d0d344dd405573fdbca703,345
5,WB_Ba_50_May_A_r5,d3e25adf5575bcaccf20fd52278eeb30671915e8,67
5,WB_Ba_50_May_A_r5,b3decb0e40bfac62fa9df67924e2e3b99aa935a2,282
5,WB_Ba_50_May_A_r5,70d8e61a351bca55a3e3eff74fa9f2069c0c0815,309
5,WB_Ba_50_May_A_r5,b3f286744e37fc801b77c2b7f9dba836e165945c,124
5,WB_Ba_50_May_A_r5,107e953ccec9b8bd9df677c570a77c4d0dd9d576,118
5,WB_Ba_50_May_A_r5,aea61daae30d61728a2a6084c70a811ca28c96bc,8
5,WB_Ba_50_May_A_r5,1a4e9be1ebf8b217145db79a8506e20dad3d6368,223
5,WB_Ba_50_May_A_r5,30b429ac69aad5f97fe6aff0394928092bbfa16c,173
5,WB_Ba_50_May_A_r5,adcca6d32d0070fd5d63075d79551b05151c3cc7,388
5,WB_Ba_50_May_A_r5,222ba4cdb0149297f2e3405212065a7e079d76b1,126
5,WB_Ba_50_May_A_r5,594149b6431cc346806a92f05275fbfaf2507959,148
5,WB_Ba_50_May_A_r5,1d0feeb28407e7cc72277f0486ab8cef519630d3,4
5,WB_Ba_50_May_A_r5,9353a4e953d13ee90b30baac8873fa05a9eaa026,253
5,WB_Ba_50_May_A_r5,74d922d39dd4cdb56d8042c048526da0e368eb8f,996
5,WB_Ba_50_May_A_r5,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,100
5,WB_Ba_50_May_A_r5,de47b73c7ba916243c257d99872d0d56c99fafb7,3
5,WB_Ba_50_May_A_r5,8e95a9cc2a094194d23837f77651f4ce6dfdcaf8,1066
5,WB_Ba_50_May_A_r5,afcde28f2368d924f94fa1f8708c2c5f17ff32cd,214
5,WB_Ba_50_May_A_r5,53464ba96d870d0776668727bc6890efe809440d,174
5,WB_Ba_50_May_A_r5,391312bf9c2c070b0d1afdbc609959fec1c1773a,119
5,WB_Ba_50_May_A_r5,2a869f4b60a082209edcb586598ce8e6e620c704,31
5,WB_Ba_50_May_A_r5,6cdea15c2ae3a056dc5b24e3a607eee4eb38f4e2,163
5,WB_Ba_50_May_A_r5,78c13365e61ef4d1a875bda1d6ee63a9788ac2a8,6
5,WB_Ba_50_May_A_r5,3d383dab013ebd98eb845a90325f690d0b6a50f8,56
5,WB_Ba_50_May_A_r5,36c818db4090915c631f7ead3de271544a995e70,75
5,WB_Ba_50_May_A_r5,6d4e357f95bc47796562ba664b3755e3db1bf4e4,41
5,WB_Ba_50_May_A_r5,9c897c2bcfff8771c25403333a7e3950fcd2377d,136
5,WB_Ba_50_May_A_r5,97ea6dad04c3a91e3f4296d44df07eb62a92b632,145
5,WB_Ba_50_May_A_r5,8b8bd78c1ca9f3a23e5b7dcad27a9bde5a517cfa,41
5,WB_Ba_50_May_A_r5,cb7240903e07097befe22e5642f8b216b2c8f283,122
5,WB_Ba_50_May_A_r5,7d68413c750ae9e2d54d5fc61494a1fc09a886e3,610
5,WB_Ba_50_May_A_r5,92183586810eb54d065cd581e01e99c80956b7fa,79
5,WB_Ba_50_May_A_r5,8d9e4e7e473f0bf19630ea3cd4f17074ef9276a9,10
5,WB_Ba_50_May_A_r5,0d853eb8a50289d28bf7d1e8026c5ab32a95560c,77
5,WB_Ba_50_May_A_r5,8a4a88c4342cbdd703e147bbd7878a51fa0b603a,22
5,WB_Ba_50_May_A_r5,cec76b37f2075b9156c072e6a31d739bfddf3fe2,51
5,WB_Ba_50_May_A_r5,5ae1341da7ed3b29f88201563c85b12b0112a65a,80
5,WB_Ba_50_May_A_r5,d4912fca8a756d97baa6cea58c696ff660a942f9,95
5,WB_Ba_50_May_A_r5,6f5ed88c9707471f595d22de6ecd5589d931bc4b,29
5,WB_Ba_50_May_A_r5,38c71d21fc4d163c31396ce95b75c7cbba8c6cda,67
5,WB_Ba_50_May_A_r5,3a9291704c176292b2fa29dfc63b4f5d2a31f510,465
5,WB_Ba_50_May_A_r5,308cd1bc63f89375c5178b1875156f3a526da061,35
5,WB_Ba_50_May_A_r5,97f36d14a9e4f7759ee7c6212aee8f6855de0dfb,13
5,WB_Ba_50_May_A_r5,6937b36c5227bf84b546bea9a3c6ec379cc1f016,30
5,WB_Ba_50_May_A_r5,ae30c41f4bbd89a71c5d2bbec0c78de618e0173b,180
5,WB_Ba_50_May_A_r5,56a7e3ca04245b2dbd25ae606af2aa452064362d,81
5,WB_Ba_50_May_A_r5,34420a7eb4f577e24e3096c676761dbd6502ec6d,118
5,WB_Ba_50_May_A_r5,3d1145ee1cd9deecea59a0bb48df511999e1eb98,4
5,WB_Ba_50_May_A_r5,873908e952c383394940460d81669338ffe9c36b,43
5,WB_Ba_50_May_A_r5,934bf76cd9b20b9686cf672dc8062e75fa1fd6bd,73
5,WB_Ba_50_May_A_r5,d0448ad0817af12b44951ad084dea711f4e3a999,71
5,WB_Ba_50_May_A_r5,752798f4fceff8d8371fa983ecfc44206a93e887,23
5,WB_Ba_50_May_A_r5,e03881d91e48d24658613cc74211e416df89a171,13
5,WB_Ba_50_May_A_r5,cb787fada5fe97b256afeb7330829c6f00eb3cd5,30
5,WB_Ba_50_May_A_r5,4be3f27802b16d717d93867b0f7d1b10710b04ff,21
5,WB_Ba_50_May_A_r5,fe851df069f6077b51f4709e7ccbd115622b1c53,148
5,WB_Ba_50_May_A_r5,bbe867a9051e2cfff36862da44ec6538ca1371e3,26
5,WB_Ba_50_May_A_r5,d21137b6a1acb9f0513ec20b4fb777f3188c446c,29
5,WB_Ba_50_May_A_r5,47801c35e283faf654d24489e8bafe85efb70446,10
5,WB_Ba_50_May_A_r5,5cd0f4077afd4346ae13b27084e88abf64f7f17a,233
5,WB_Ba_50_May_A_r5,5811355ee1e9df3dffb6a3b5cdbff56a993ba145,69
5,WB_Ba_50_May_A_r5,08054fd51be0f27839fc6bad00183687483dbbce,84
5,WB_Ba_50_May_A_r5,77bdf39167ea91b04a63e2a9551d8b699b99e8b5,4
5,WB_Ba_50_May_A_r5,eb7826fe9c715f8b362f0ecf560aa013e309496e,60
5,WB_Ba_50_May_A_r5,b8e386ff2d6c1b34af3cc564920fe3eb41023211,13
5,WB_Ba_50_May_A_r5,04b0fd999fdcdd1a6647a4b804699f32b0c4212c,15
5,WB_Ba_50_May_A_r5,16fa0a18c8ba5d977bf03891fd9a4f62d52b30b7,32
5,WB_Ba_50_May_A_r5,2cd72ae1b3d70ab1a27e66de908b1c44e80252b9,25
5,WB_Ba_50_May_A_r5,27a6233f7fa15a85cc694e34ed3bf550b536a28d,100
5,WB_Ba_50_May_A_r5,14b8f77104540bc35cc28fd5dba7f45711011215,15
5,WB_Ba_50_May_A_r5,51342afaf0e2588e3961f2e274b235422d32ae78,228
5,WB_Ba_50_May_A_r5,664b3b40e450f739ac79644d9f6d7c0b3abe8377,33
5,WB_Ba_50_May_A_r5,dac0b5ec944c3bdcb6ebee80193f0800f145098e,12
5,WB_Ba_50_May_A_r5,666cae7435f3412a8bc870eac7824395e85fc0a6,36
5,WB_Ba_50_May_A_r5,15cddc075c92217ef93bc66bdc48f9244414e899,5
5,WB_Ba_50_May_A_r5,cd8e903f5d47c7fe985b5286881acabd6a1c0aaf,18
5,WB_Ba_50_May_A_r5,e1cae1c17ee4083ed6d280c12578fe98581c6fa6,29
5,WB_Ba_50_May_A_r5,ed7614ed857369ac35635fa03058051caaeb64df,15
5,WB_Ba_50_May_A_r5,51bd04c7bd5a3b54db2053e0733bdc4e2025b482,207
5,WB_Ba_50_May_A_r5,70acb57c54ea15c1fbbc83704899bda42d5e98e4,42
5,WB_Ba_50_May_A_r5,a5ba9beab41879aaf8584a40a866ee6a563460e5,65
5,WB_Ba_50_May_A_r5,c052e05cb5597e035f6466b509c1f4236a13ea49,24
5,WB_Ba_50_May_A_r5,b97cec1c31d581cd745f57dd7b32e2171242a444,12
5,WB_Ba_50_May_A_r5,81db4cc6b3ebd1bee5b5e35609bb4d98533b728c,18
5,WB_Ba_50_May_A_r5,868e3c024b916d8b2a8def2ee4193a938a0642ff,22
5,WB_Ba_50_May_A_r5,a32821b222d5ac3890feeedde5aabfda855cdafb,57
5,WB_Ba_50_May_A_r5,d13c23a0ea32fc57891f85c61e71e1cea6585af9,11
5,WB_Ba_50_May_A_r5,21339049f9f2dbbe4bd1a551573819232612257c,37
5,WB_Ba_50_May_A_r5,ab27da7cb68e82b2fe88303b2c494b81b51ea00e,43
5,WB_Ba_50_May_A_r5,a0c95770fd6f94489af29b2a90487433120812c9,50
5,WB_Ba_50_May_A_r5,8ddd41345b0daef9885f9273c41be7d87ec7f540,16
5,WB_Ba_50_May_A_r5,7df189e993f359afe2e5bcaebc5218a2a5b5b64e,66
5,WB_Ba_50_May_A_r5,89d179873f1fded70109d8fac928213e6e95c0c9,57
5,WB_Ba_50_May_A_r5,7761a9dec2895b5ae18dffea1a0cda2020d35db4,7
5,WB_Ba_50_May_A_r5,8cb1fe61fcce2f30782698988bae890106bde2c7,4
5,WB_Ba_50_May_A_r5,064518924c7c6bde044603b1cca2b5ab4ecdb5d2,5
5,WB_Ba_50_May_A_r5,ce4b631f7197a9ae1a25a7669453176e10d5856a,7
5,WB_Ba_50_May_A_r5,1aaab084561af1a9161b37663442f28fe6fabba7,2
5,WB_Ba_50_May_A_r5,3f40f4ecc699c3d9c984a906067657a6223e401c,5
5,WB_Ba_50_May_A_r5,ae4f7e0009cd13ce6e699836050a5f8e8e3c3cc7,15
5,WB_Ba_50_May_A_r5,41b819e4694c54f9cbdb53371ea52536b7b0e0f0,7
5,WB_Ba_50_May_A_r5,b4043cc1db814323b9e2b1483375758ce4d1dc70,3
5,WB_Ba_50_May_A_r5,711432f5f1becb4f811844c037ecf58d2a8880ac,12
5,WB_Ba_50_May_A_r5,484b2a75964b75771b9f6f33702471dd3f6807f1,6
5,WB_Ba_50_May_A_r5,0bf28768198968b637bfe2f946a23820df26923b,10
5,WB_Ba_50_May_A_r5,3ee9efc10fdef5ae2935ccab29dc12cb85174639,4
5,WB_Ba_50_May_A_r5,7299e9d362a7455ac557ae3f741e4185afc879c0,5
5,WB_Ba_50_May_A_r5,c0a2d03889cfcd09fbe68de4f24419085133ab54,5
5,WB_Ba_50_May_A_r5,9b291a42c1e3ac8149382bee1bec8b4b965f9767,6
5,WB_Ba_50_May_A_r5,46ff3d3eda55c689f101e3c3f7975cfa287a3904,9
5,WB_Ba_50_May_A_r5,bc2fa023afb97ecdd86538ae12eb7bed89d30f63,6
5,WB_Ba_50_May_A_r5,6cb355b43b8a6d5823ce7fc3fa79062f5bf538b0,5
5,WB_Ba_50_May_A_r5,3ec110bba0110ab5c616b09f43e7368bdac1b742,13
5,WB_Ba_50_May_A_r5,3cfe546ff791df33de32448c6da2289d1b9902f0,8
5,WB_Ba_50_May_A_r5,37a6e5ce6ec71635f1cf7b720baae2d5e5fb8869,3
5,WB_Ba_50_May_A_r5,b4c53ab08f024721dbfd105417381ec5ddaa22b7,14
5,WB_Ba_50_May_A_r5,76c9593697dfe5c1fe53e260c599d4d7d3db6e85,33
5,WB_Ba_50_May_A_r5,7541d4fb07f6a90bf35b65f664161a2b597db7a6,3
5,WB_Ba_50_May_A_r5,674b7683ceb73461c4ef673d0a51797d03204797,6
5,WB_Ba_50_May_A_r5,b00f958f4bc7fc5a95824021554e1b35339daed2,4
5,WB_Ba_50_May_A_r5,c0fe844a690de5782651fb4c48b25a6427849b41,11
5,WB_Ba_50_May_A_r5,aabf359467d6615ad4128554e690fb4528af4f15,4
5,WB_Ba_50_May_A_r5,8d935da63b8dbe1f37b6290701ee641f5a304ac3,4
5,WB_Ba_50_May_A_r5,74df8ad034f626b082cd9d4f2ec19b35973e3ba6,10
5,WB_Ba_50_May_A_r5,32674e5ff73f492cfcab17a239693f643d8e0fb3,9
5,WB_Ba_50_May_A_r5,b0df7ca7364a49d20b2f01ac908edd3bce22829b,5
5,WB_Ba_50_May_A_r5,aacbcded7c5336a8030fb6afdbd6d8679f5a0137,6
5,WB_Ba_50_May_A_r5,f3b9984ad33788b2cc19a38aefaa2bc14fec7067,3
5,WB_Ba_50_May_A_r5,8841e0e66ed25a53689e4323c498520704ceb406,3
5,WB_Ba_50_May_A_r5,6077d090242eed9c0c4a476e3357dba3c848fe92,13
5,WB_Ba_50_May_A_r5,32d619f4ac8eaf7257c39047ac95f39c92e24811,2
5,WB_Ba_50_May_B_r5,894db39f7f4dd05d5ab0cbdf6683aa400ac920d0,9586
5,WB_Ba_50_May_B_r5,11a112ced1c85e620f6d97d82281a1bb58614e67,4013
5,WB_Ba_50_May_B_r5,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,27
5,WB_Ba_50_May_B_r5,8da6a90264f11ade3077e3ec214bc9995e17e14c,5315
5,WB_Ba_50_May_B_r5,9b0928a35810bec774d796ca4c32d06bea5b3a46,6215
5,WB_Ba_50_May_B_r5,3716ec47a8a97109791958586e9248bd6dbf10d2,3321
5,WB_Ba_50_May_B_r5,b3b7552ad4cb087f2533f45f05c840503002203e,4849
5,WB_Ba_50_May_B_r5,c54bc989c316d1c02e3e8bf6e807f5a7d7541b60,46
5,WB_Ba_50_May_B_r5,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1600
5,WB_Ba_50_May_B_r5,7c13ffc1243cf5f3d36480e6b95a526b999103f9,3438
5,WB_Ba_50_May_B_r5,70e24320d41fbcf7da684cebc8bdf7eb8caf0335,227
5,WB_Ba_50_May_B_r5,2ba6706da1f0fcfede84c62acca90178c7ccd7ed,2975
5,WB_Ba_50_May_B_r5,762c55085467c107892d6432a844d72f4c81e087,2531
5,WB_Ba_50_May_B_r5,e99d1668c1d0134c149b205d148ef407abb3e995,1138
5,WB_Ba_50_May_B_r5,e294b257e9eaf219586d0deec990b0d66720bb9b,635
5,WB_Ba_50_May_B_r5,13842b7854ec05c35db9bfad812ee23be9c22d80,9
5,WB_Ba_50_May_B_r5,3c49432fd565e4279cf4b706a8e33dffcdc9fcfe,1569
5,WB_Ba_50_May_B_r5,7b0516df3fbe25a9704e778cf8ffba96f67d80b7,991
5,WB_Ba_50_May_B_r5,43c50ccbfbcc8a542c69a481e4967592987f6133,106
5,WB_Ba_50_May_B_r5,e6422ddb78b7f62a13ff4db3e894886155617767,949
5,WB_Ba_50_May_B_r5,49f3860c3bfcdf72fae55203367fb01a5a27ca53,1492
5,WB_Ba_50_May_B_r5,88b563cf35ade6b35cbbc4f40830fda9d7d6a1c9,1735
5,WB_Ba_50_May_B_r5,192d1926c1b5e288f33859eb37a383d0f40fdb13,685
5,WB_Ba_50_May_B_r5,ea5d4731b60baeec6fb097844ee87a92f197afba,323
5,WB_Ba_50_May_B_r5,0a88e47d221edaf8a24dda341e821ae8617647ee,679
5,WB_Ba_50_May_B_r5,36f64414cf81ede383f28900c20f07e07b8bb887,178
5,WB_Ba_50_May_B_r5,b87dd3190f367858c4580b79a21586201833fbf5,1654
5,WB_Ba_50_May_B_r5,766bbeedf2bf202d73588765a7ad9c5e072e9eac,247
5,WB_Ba_50_May_B_r5,6f98e637735b187cd156c79b8f022a0bc63d5fc5,126
5,WB_Ba_50_May_B_r5,c28ce27322da7fd49c29c22b7ea443e51f1c5983,426
5,WB_Ba_50_May_B_r5,cc6c0e21b0f40cd1dd870e423846f471abe35965,334
5,WB_Ba_50_May_B_r5,69574d05362ce02e1ba5067abec4a45cab1a34c8,274
5,WB_Ba_50_May_B_r5,946bf75ea8b905bee551ff7aa3eb7e3158de3358,344
